year,season,month,site,treatment,plot_id,variable,variable_class,value,burn_year,elevation,latitude,longitude,course
2018,wet_season,March,TRE,C,5,cover,graminoids,36,NA,3714.6,-13.119707,-71.62093,PFTC3
2018,wet_season,March,TRE,C,5,cover,shrub,15,NA,3714.6,-13.119707,-71.62093,PFTC3
2018,wet_season,March,TRE,C,5,cover,ferns,0,NA,3714.6,-13.119707,-71.62093,PFTC3
2018,wet_season,March,TRE,C,5,cover,bare_ground,0,NA,3714.6,-13.119707,-71.62093,PFTC3
2018,wet_season,March,TRE,C,5,cover,rock,0,NA,3714.6,-13.119707,-71.62093,PFTC3
2018,wet_season,March,TRE,C,5,cover,litter,20,NA,3714.6,-13.119707,-71.62093,PFTC3
2018,wet_season,March,TRE,C,1,cover,forbs,5,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,cover,graminoids,21,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,cover,shrub,13,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,cover,ferns,0,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,cover,bare_ground,0,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,cover,rock,0,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,cover,litter,15,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,3,cover,forbs,12,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,TRE,C,3,cover,graminoids,23,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,TRE,C,3,cover,shrub,20,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,TRE,C,3,cover,ferns,0,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,TRE,C,3,cover,bare_ground,0.5,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,TRE,C,3,cover,rock,0,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,TRE,C,3,cover,litter,3,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,QUE,B,1,cover,forbs,10,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,cover,graminoids,30,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,cover,shrub,13,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,cover,ferns,0,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,cover,bare_ground,6,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,cover,rock,0,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,cover,litter,4,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,3,cover,forbs,18,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,cover,graminoids,30,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,cover,shrub,0,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,cover,ferns,0,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,cover,bare_ground,3,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,cover,rock,0,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,cover,litter,20,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,5,cover,forbs,15,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,cover,graminoids,45,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,cover,shrub,17,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,cover,ferns,0,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,cover,bare_ground,1,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,cover,rock,0,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,cover,litter,5,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,PIL,C,3,max_height,vegetation,56,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,min_height,vegetation,6.2,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,median_height,vegetation,23.6,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,1,max_height,vegetation,68,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,min_height,vegetation,8.6,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,median_height,vegetation,32.6,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,BB,3,max_height,vegetation,50.8,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,min_height,vegetation,3.6,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,median_height,vegetation,28.2,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,2,max_height,vegetation,43.6,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,min_height,vegetation,10.8,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,median_height,vegetation,23.2,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,B,3,max_height,vegetation,55.2,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,min_height,vegetation,3.2,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,median_height,vegetation,22.8,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,5,max_height,vegetation,54.6,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,min_height,vegetation,5,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,median_height,vegetation,19.2,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,1,max_height,vegetation,57.8,2007,3686.8,-13.151593,-71.640514,PFTC3
2018,wet_season,March,PIL,B,1,min_height,vegetation,4,2007,3686.8,-13.151593,-71.640514,PFTC3
2018,wet_season,March,PIL,B,1,median_height,vegetation,25.4,2007,3686.8,-13.151593,-71.640514,PFTC3
2018,wet_season,March,PIL,C,5,max_height,vegetation,78.6,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,min_height,vegetation,5.8,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,median_height,vegetation,38,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,TRE,C,4,max_height,vegetation,82.4,NA,3714.7,-13.119695,-71.620927,PFTC3
2018,wet_season,March,TRE,C,4,min_height,vegetation,19.8,NA,3714.7,-13.119695,-71.620927,PFTC3
2018,wet_season,March,TRE,C,4,median_height,vegetation,33,NA,3714.7,-13.119695,-71.620927,PFTC3
2018,wet_season,March,TRE,C,2,max_height,vegetation,47.6,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,min_height,vegetation,9.4,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,median_height,vegetation,31,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,ACJ,B,4,max_height,vegetation,78,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,4,min_height,vegetation,25.4,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,4,median_height,vegetation,32.4,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,1,max_height,vegetation,54.2,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,min_height,vegetation,11.2,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,median_height,vegetation,32,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,3,max_height,vegetation,70.2,2005,3446.3,-13.169447,-71.634022,PFTC3
2018,wet_season,March,ACJ,B,3,min_height,vegetation,8.6,2005,3446.3,-13.169447,-71.634022,PFTC3
2018,wet_season,March,ACJ,B,3,median_height,vegetation,27.6,2005,3446.3,-13.169447,-71.634022,PFTC3
2018,wet_season,March,ACJ,B,5,max_height,vegetation,53.6,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,min_height,vegetation,9,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,median_height,vegetation,19.2,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,PIL,BB,1,max_height,vegetation,46.38,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,min_height,vegetation,5.88,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,median_height,vegetation,30.2,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,C,2,max_height,vegetation,58.44,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,min_height,vegetation,10.34,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,median_height,vegetation,42.7,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,4,max_height,vegetation,77.2,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,min_height,vegetation,9.2,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,median_height,vegetation,31,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,B,2,max_height,vegetation,55.8,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,min_height,vegetation,4.28,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,median_height,vegetation,33,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,4,max_height,vegetation,51.2,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,min_height,vegetation,6.4,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,median_height,vegetation,28,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,ACJ,C,5,max_height,vegetation,93.6,NA,3492.4,-13.176252,-71.628819,PFTC3
2018,wet_season,March,ACJ,C,5,min_height,vegetation,9.8,NA,3492.4,-13.176252,-71.628819,PFTC3
2018,wet_season,March,ACJ,C,5,median_height,vegetation,30.2,NA,3492.4,-13.176252,-71.628819,PFTC3
2018,wet_season,March,ACJ,B,2,max_height,vegetation,64.4,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,min_height,vegetation,9.8,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,median_height,vegetation,26.4,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,C,4,max_height,vegetation,72.6,NA,3490,-13.176195,-71.628844,PFTC3
2018,wet_season,March,ACJ,C,4,min_height,vegetation,15.2,NA,3490,-13.176195,-71.628844,PFTC3
2018,wet_season,March,ACJ,C,4,median_height,vegetation,28.6,NA,3490,-13.176195,-71.628844,PFTC3
2018,wet_season,March,ACJ,C,2,max_height,vegetation,89.6,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,min_height,vegetation,6.4,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,median_height,vegetation,40,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,QUE,B,2,max_height,vegetation,53,2005,3884.3,-13.213841,-71.619348,PFTC3
2018,wet_season,March,QUE,B,2,min_height,vegetation,16.8,2005,3884.3,-13.213841,-71.619348,PFTC3
2018,wet_season,March,QUE,B,2,median_height,vegetation,18.8,2005,3884.3,-13.213841,-71.619348,PFTC3
2018,wet_season,March,QUE,B,4,max_height,vegetation,40.8,2005,3889.8,-13.214146,-71.619396,PFTC3
2018,wet_season,March,QUE,B,4,min_height,vegetation,0.9,2005,3889.8,-13.214146,-71.619396,PFTC3
2018,wet_season,March,QUE,B,4,median_height,vegetation,10.2,2005,3889.8,-13.214146,-71.619396,PFTC3
2018,wet_season,March,ACJ,C,3,max_height,vegetation,82,NA,3489,-13.176134,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,3,min_height,vegetation,42.2,NA,3489,-13.176134,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,3,median_height,vegetation,39.6,NA,3489,-13.176134,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,5,max_height,vegetation,53.8,NA,3492.4,-13.176252,-71.628819,PFTC3
2018,wet_season,March,ACJ,C,5,min_height,vegetation,12.2,NA,3492.4,-13.176252,-71.628819,PFTC3
2018,wet_season,March,ACJ,C,5,median_height,vegetation,35,NA,3492.4,-13.176252,-71.628819,PFTC3
2018,wet_season,March,TRE,C,5,max_height,vegetation,82,NA,3714.6,-13.119707,-71.62093,PFTC3
2018,wet_season,March,TRE,C,5,min_height,vegetation,17.8,NA,3714.6,-13.119707,-71.62093,PFTC3
2018,wet_season,March,TRE,C,5,median_height,vegetation,31.6,NA,3714.6,-13.119707,-71.62093,PFTC3
2018,wet_season,March,TRE,C,1,max_height,vegetation,83.4,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,min_height,vegetation,9.8,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,median_height,vegetation,20.8,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,3,max_height,vegetation,64.2,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,TRE,C,3,min_height,vegetation,2.6,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,TRE,C,3,median_height,vegetation,26,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,QUE,B,1,max_height,vegetation,24.64,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,min_height,vegetation,4.82,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,median_height,vegetation,17.8,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,3,max_height,vegetation,25.6,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,min_height,vegetation,4.36,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,median_height,vegetation,11.6,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,5,max_height,vegetation,27.28,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,min_height,vegetation,1.9,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,median_height,vegetation,19,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,WAY,C,2,cover,shrub_layer,0,NA,3120.3,-13.18043,-71.589752,PFTC3
2018,wet_season,March,WAY,C,2,cover,field_layer,99,NA,3120.3,-13.18043,-71.589752,PFTC3
2018,wet_season,March,WAY,C,2,cover,bottom_layer,1,NA,3120.3,-13.18043,-71.589752,PFTC3
2018,wet_season,March,WAY,C,4,cover,shrub_layer,0,NA,3123.3,-13.180527,-71.589873,PFTC3
2018,wet_season,March,WAY,C,4,cover,field_layer,85,NA,3123.3,-13.180527,-71.589873,PFTC3
2018,wet_season,March,WAY,C,4,cover,bottom_layer,22,NA,3123.3,-13.180527,-71.589873,PFTC3
2018,wet_season,March,WAY,B,1,cover,shrub_layer,1,2007,3071.7,-13.179917,-71.588118,PFTC3
2018,wet_season,March,WAY,B,1,cover,field_layer,69,2007,3071.7,-13.179917,-71.588118,PFTC3
2018,wet_season,March,WAY,B,1,cover,bottom_layer,12,2007,3071.7,-13.179917,-71.588118,PFTC3
2018,wet_season,March,WAY,B,4,cover,shrub_layer,0,2007,3078.8,-13.180092,-71.588355,PFTC3
2018,wet_season,March,WAY,B,4,cover,field_layer,52,2007,3078.8,-13.180092,-71.588355,PFTC3
2018,wet_season,March,WAY,B,4,cover,bottom_layer,7,2007,3078.8,-13.180092,-71.588355,PFTC3
2018,wet_season,March,WAY,B,5,cover,shrub_layer,0,2007,3078.8,-13.180092,-71.588355,PFTC3
2018,wet_season,March,WAY,B,5,cover,field_layer,69,2007,3078.8,-13.180092,-71.588355,PFTC3
2018,wet_season,March,WAY,B,5,cover,bottom_layer,4,2007,3078.8,-13.180092,-71.588355,PFTC3
2018,wet_season,March,PIL,C,3,cover,shrub_layer,0,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,cover,field_layer,75,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,cover,bottom_layer,16,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,1,cover,shrub_layer,0,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,cover,field_layer,90,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,cover,bottom_layer,6,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,BB,3,cover,shrub_layer,0,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,cover,field_layer,95,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,cover,bottom_layer,15,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,2,cover,shrub_layer,0,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,cover,field_layer,90,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,cover,bottom_layer,5,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,B,3,cover,shrub_layer,0,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,cover,field_layer,80,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,cover,bottom_layer,1,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,5,cover,shrub_layer,0,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,cover,field_layer,75,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,cover,bottom_layer,1,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,1,cover,shrub_layer,0,2007,3686.8,-13.151593,-71.640514,PFTC3
2018,wet_season,March,PIL,B,1,cover,field_layer,93,2007,3686.8,-13.151593,-71.640514,PFTC3
2018,wet_season,March,PIL,B,1,cover,bottom_layer,7,2007,3686.8,-13.151593,-71.640514,PFTC3
2018,wet_season,March,PIL,C,5,cover,shrub_layer,0,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,cover,field_layer,90,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,cover,bottom_layer,1,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,TRE,C,4,cover,shrub_layer,0,NA,3714.7,-13.119695,-71.620927,PFTC3
2018,wet_season,March,TRE,C,4,cover,field_layer,50,NA,3714.7,-13.119695,-71.620927,PFTC3
2018,wet_season,March,TRE,C,4,cover,bottom_layer,39,NA,3714.7,-13.119695,-71.620927,PFTC3
2018,wet_season,March,TRE,C,2,cover,shrub_layer,0,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,cover,field_layer,80,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,TRE,C,2,cover,bottom_layer,18,NA,3714.8,-13.119733,-71.62081,PFTC3
2018,wet_season,March,ACJ,B,4,cover,shrub_layer,0,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,4,cover,field_layer,70,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,4,cover,bottom_layer,6,2005,3447.3,-13.169483,-71.634032,PFTC3
2018,wet_season,March,ACJ,B,1,cover,shrub_layer,3,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,cover,field_layer,80,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,1,cover,bottom_layer,9,2005,3444.1,-13.169344,-71.634001,PFTC3
2018,wet_season,March,ACJ,B,3,cover,shrub_layer,0,2005,3446.3,-13.169447,-71.634022,PFTC3
2018,wet_season,March,ACJ,B,3,cover,field_layer,90,2005,3446.3,-13.169447,-71.634022,PFTC3
2018,wet_season,March,ACJ,B,3,cover,bottom_layer,6,2005,3446.3,-13.169447,-71.634022,PFTC3
2018,wet_season,March,ACJ,B,5,cover,shrub_layer,0,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,cover,field_layer,95,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,ACJ,B,5,cover,bottom_layer,2,2005,3447.7,-13.169548,-71.63403,PFTC3
2018,wet_season,March,WAY,C,1,cover,shrub_layer,0,NA,3118,-13.180406,-71.589709,PFTC3
2018,wet_season,March,WAY,C,1,cover,field_layer,98,NA,3118,-13.180406,-71.589709,PFTC3
2018,wet_season,March,WAY,C,1,cover,bottom_layer,32,NA,3118,-13.180406,-71.589709,PFTC3
2018,wet_season,March,WAY,C,2,cover,shrub_layer,0,NA,3120.3,-13.18043,-71.589752,PFTC3
2018,wet_season,March,WAY,C,2,cover,field_layer,99,NA,3120.3,-13.18043,-71.589752,PFTC3
2018,wet_season,March,WAY,C,2,cover,bottom_layer,5,NA,3120.3,-13.18043,-71.589752,PFTC3
2018,wet_season,March,WAY,C,3,cover,shrub_layer,0,NA,3121,-13.180457,-71.589806,PFTC3
2018,wet_season,March,WAY,C,3,cover,field_layer,99,NA,3121,-13.180457,-71.589806,PFTC3
2018,wet_season,March,WAY,C,3,cover,bottom_layer,5,NA,3121,-13.180457,-71.589806,PFTC3
2018,wet_season,March,WAY,C,5,cover,shrub_layer,0,NA,3125,-13.18058,-71.589928,PFTC3
2018,wet_season,March,WAY,C,5,cover,field_layer,95,NA,3125,-13.18058,-71.589928,PFTC3
2018,wet_season,March,WAY,C,5,cover,bottom_layer,3,NA,3125,-13.18058,-71.589928,PFTC3
2018,wet_season,March,WAY,B,2,cover,shrub_layer,0,2007,3073.1,-13.179978,-71.588188,PFTC3
2018,wet_season,March,WAY,B,2,cover,field_layer,99,2007,3073.1,-13.179978,-71.588188,PFTC3
2018,wet_season,March,WAY,B,2,cover,bottom_layer,2,2007,3073.1,-13.179978,-71.588188,PFTC3
2018,wet_season,March,PIL,BB,1,cover,shrub_layer,0,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,cover,field_layer,30,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,cover,bottom_layer,10,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,C,2,cover,shrub_layer,0,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,cover,field_layer,72,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,cover,bottom_layer,28,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,4,cover,shrub_layer,0,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,cover,field_layer,80,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,cover,bottom_layer,13,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,B,2,cover,shrub_layer,2,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,cover,field_layer,60,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,cover,bottom_layer,14,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,4,cover,shrub_layer,0,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,cover,field_layer,85,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,cover,bottom_layer,3,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,ACJ,C,5,cover,shrub_layer,0,NA,3492.4,-13.176252,-71.628819,PFTC3
2018,wet_season,March,ACJ,C,5,cover,field_layer,90,NA,3492.4,-13.176252,-71.628819,PFTC3
2018,wet_season,March,ACJ,C,5,cover,bottom_layer,50,NA,3492.4,-13.176252,-71.628819,PFTC3
2018,wet_season,March,ACJ,B,2,cover,shrub_layer,0,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,cover,field_layer,93,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,B,2,cover,bottom_layer,2,2005,3444.2,-13.169347,-71.634004,PFTC3
2018,wet_season,March,ACJ,C,4,cover,shrub_layer,0,NA,3490,-13.176195,-71.628844,PFTC3
2018,wet_season,March,ACJ,C,4,cover,field_layer,75,NA,3490,-13.176195,-71.628844,PFTC3
2018,wet_season,March,ACJ,C,4,cover,bottom_layer,93,NA,3490,-13.176195,-71.628844,PFTC3
2018,wet_season,March,ACJ,C,2,cover,shrub_layer,0,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,cover,field_layer,95,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,2,cover,bottom_layer,1,NA,3487.7,-13.1761,-71.628834,PFTC3
2018,wet_season,March,QUE,B,2,cover,shrub_layer,0,2005,3884.3,-13.213841,-71.619348,PFTC3
2018,wet_season,March,QUE,B,2,cover,field_layer,95,2005,3884.3,-13.213841,-71.619348,PFTC3
2018,wet_season,March,QUE,B,2,cover,bottom_layer,3,2005,3884.3,-13.213841,-71.619348,PFTC3
2018,wet_season,March,QUE,B,4,cover,shrub_layer,0,2005,3889.8,-13.214146,-71.619396,PFTC3
2018,wet_season,March,QUE,B,4,cover,field_layer,85,2005,3889.8,-13.214146,-71.619396,PFTC3
2018,wet_season,March,QUE,B,4,cover,bottom_layer,5,2005,3889.8,-13.214146,-71.619396,PFTC3
2018,wet_season,March,ACJ,C,3,cover,shrub_layer,0,NA,3489,-13.176134,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,3,cover,field_layer,90,NA,3489,-13.176134,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,3,cover,bottom_layer,12,NA,3489,-13.176134,-71.628834,PFTC3
2018,wet_season,March,ACJ,C,5,cover,shrub_layer,0,NA,3492.4,-13.176252,-71.628819,PFTC3
2018,wet_season,March,ACJ,C,5,cover,field_layer,55,NA,3492.4,-13.176252,-71.628819,PFTC3
2018,wet_season,March,ACJ,C,5,cover,bottom_layer,30,NA,3492.4,-13.176252,-71.628819,PFTC3
