plot_id,functional_diversity_q0,functional_diversity_q1,functional_diversity_q2,functional_dispersion,cover_frac
SA_2200east0,1.58893321580279,1.58263503027493,1.57653894930837,0.0851850433417792,1
SA_2200west0,1.30925162283764,1.30817793034691,1.30711664283636,0.0598494973157912,1
SA_2000west0,1.30925162283764,1.30817793034691,1.30711664283636,0.0598494973157912,1
SA_2000east0,1.77589918976725,1.71302833565412,1.66432945086737,0.0906524616560085,1
SA_2600west0,1.30925162283764,1.30817793034691,1.30711664283636,0.0598494973157912,1
SA_2600east0,1.30925162283764,1.30817793034691,1.30711664283636,0.0598494973157912,1
SA_2400east0,2.47321936445961,2.24293390826036,2.09540212195088,0.313148464678285,1
SA_2400west0,1.4293895205449,1.42625571806816,1.4230426606963,0.0680595206778719,1
SA_2800west2,3.06814580226113,1.92572429244868,1.60892516533058,0.106920440952966,1
SA_2600east4,3.70123792904655,2.14887244867119,1.87121983085095,0.115797139629871,1
SA_2800east5,2.60259650784915,1.91334597132372,1.76008387495874,0.0960234475731497,1
SA_2800east0,1.29554184739134,1.29401971545175,1.2925082983436,0.0538069726741416,1
SA_2800west0,1.47321936445961,1.46848015420597,1.46374252583341,0.0736115695342943,1
SA_2800west1,3.01287205611784,1.82346798417202,1.54712764132573,0.0980361843606699,1
SA_2800east3,3.23741896650513,1.77627332896398,1.67046784913576,0.107051737754559,1
SA_2800west3,2.97659289958732,1.89873329444332,1.69018351780281,0.118421902529181,1
SA_2600west2,2.32860194199568,1.81928579340249,1.75425756432094,0.101596313968803,1
SA_2600west1,2.10108178000108,1.65058299820382,1.57013748362698,0.0824711810680742,1
SA_2600east1,2.24887386299945,1.91442657466284,1.78850802806714,0.101473387199901,1
SA_2800west4,2.59715228125698,2.07911077986385,1.96627200148994,0.127236880491882,1
SA_2600west4,2.39757219333108,1.77265577153801,1.71818945315823,0.109846824220283,1
SA_2600west5,1.76000775247243,1.19365958447758,1.14060692872467,0.0245981853711109,1
SA_2600east2,2.77113629402217,2.17898056020938,1.9933001704034,0.124884205384636,1
SA_2600east5,2.69681790752966,2.20518801409705,2.01968943894512,0.111291274606801,1
SA_2600east3,3.06369134311609,2.53497048687448,2.33809735260377,0.134821067641781,1
SA_2600west3,2.15763143698206,1.51906785398724,1.42632965783307,0.0757720170135854,1
SA_2800east2,2.66653662489579,1.48697345408774,1.34594517777698,0.0598515123287761,1
SA_2800west5,3.12971901467874,1.45199040087549,1.28092015892003,0.0537650588581533,1
SA_2800east4,2.1107261790301,1.70748375790954,1.63505739067437,0.0917180000025146,1
SA_2400west3,2.45205968583553,1.90963171444195,1.75951174249621,0.0990983801481728,1
SA_2400east2,3.8051797107152,1.58088833914523,1.3728489561584,0.0820488057487314,1
SA_2400east5,2.06965976086002,1.42222811670645,1.32005329737907,0.0541522777105454,1
SA_2400east1,3.37150930818716,1.88932315149368,1.58414079808814,0.216513264764848,1
SA_2400west1,2.34658591272242,2.04379939317662,1.96636440446693,0.114156568600656,1
SA_2400west4,2.2716764250553,1.92712328132245,1.85941253450945,0.112160837286723,1
SA_2400west5,2.38213695353511,2.02658955750491,1.94995128265681,0.113386444120888,1
SA_2400east3,4.02624381660052,2.56568602876967,2.16551945109039,0.191895447269705,1
SA_2800east1,2.81103294320994,1.36656776647325,1.28302155256367,0.0482951275071394,1
SA_2400east4,4.4529166715619,1.56148468547144,1.33479814860924,0.0688748248672626,1
SA_2400west2,1.25520195001147,1.21380036508634,1.18494500564339,0.0429724941953184,1
