Year,Date,Gradient,Site,PlotID,Taxon,Cover,Fertile,Weather,Elevation_m,Longitude_E,Latitude_N
2018,2018-07-18,C,1,A,luzula nivalis,1,1,cloudy_windy,9.916196823120115,15.71206734763092,78.21307418134985
2018,2018-07-18,C,1,A,salix polaris,20,1,cloudy_windy,9.916196823120115,15.71206734763092,78.21307418134985
2018,2018-07-18,C,1,A,saxifraga hirculus,2,1,cloudy_windy,9.916196823120115,15.71206734763092,78.21307418134985
2018,2018-07-18,C,1,A,saxifraga oppositifolia,2,1,cloudy_windy,9.916196823120115,15.71206734763092,78.21307418134985
2018,2018-07-18,C,1,A,silene acaulis,1,1,cloudy_windy,9.916196823120115,15.71206734763092,78.21307418134985
2018,2018-07-18,C,1,A,stellaria longipes,0.1,0,cloudy_windy,9.916196823120115,15.71206734763092,78.21307418134985
2018,2018-07-18,C,1,B,alopecurus ovatus,0.5,0,partly_cloudy,9.916196823120115,15.711995124825105,78.2131080843707
2018,2018-07-18,C,1,B,bistorta vivipara,25,1,partly_cloudy,9.916196823120115,15.711995124825105,78.2131080843707
2018,2018-07-18,C,1,B,dryas octopetala,0.1,0,partly_cloudy,9.916196823120115,15.711995124825105,78.2131080843707
2018,2018-07-18,C,1,B,juncus biglumis,0.1,0,partly_cloudy,9.916196823120115,15.711995124825105,78.2131080843707
2018,2018-07-18,C,1,B,luzula confusa,5,1,partly_cloudy,9.916196823120115,15.711995124825105,78.2131080843707
2018,2018-07-18,C,1,B,luzula nivalis,5,1,partly_cloudy,9.916196823120115,15.711995124825105,78.2131080843707
2018,2018-07-18,C,1,B,salix polaris,35,1,partly_cloudy,9.916196823120115,15.711995124825105,78.2131080843707
2018,2018-07-18,C,1,B,stellaria humifusa,0.5,1,partly_cloudy,9.916196823120115,15.711995124825105,78.2131080843707
2018,2018-07-18,C,1,B,stellaria longipes,0.1,0,partly_cloudy,9.916196823120115,15.711995124825105,78.2131080843707
2018,2018-07-18,C,1,C,alopecurus ovatus,1,0,partly_cloudy,9.803709983825684,15.711931569432949,78.21315328478481
2018,2018-07-18,C,1,C,bistorta vivipara,10,1,partly_cloudy,9.803709983825684,15.711931569432949,78.21315328478481
2018,2018-07-18,C,1,C,dryas octopetala,0.5,0,partly_cloudy,9.803709983825684,15.711931569432949,78.21315328478481
2018,2018-07-18,C,1,C,luzula confusa,5,0,partly_cloudy,9.803709983825684,15.711931569432949,78.21315328478481
2018,2018-07-18,C,1,C,luzula nivalis,4,1,partly_cloudy,9.803709983825684,15.711931569432949,78.21315328478481
2018,2018-07-18,C,1,C,oxyria digyna,1,0,partly_cloudy,9.803709983825684,15.711931569432949,78.21315328478481
2018,2018-07-18,C,1,C,salix polaris,40,1,partly_cloudy,9.803709983825684,15.711931569432949,78.21315328478481
2018,2018-07-18,C,1,C,stellaria longipes,0.1,0,partly_cloudy,9.803709983825684,15.711931569432949,78.21315328478481
2018,2018-07-18,C,1,D,alopecurus ovatus,1,0,NA,9.758845329284668,15.71184938015092,78.21319246359967
2018,2018-07-18,C,1,D,bistorta vivipara,2,1,NA,9.758845329284668,15.71184938015092,78.21319246359967
2018,2018-07-18,C,1,D,calamagrostis neglecta,1,0,NA,9.758845329284668,15.71184938015092,78.21319246359967
2018,2018-07-18,C,1,D,luzula confusa,3,1,NA,9.758845329284668,15.71184938015092,78.21319246359967
2018,2018-07-18,C,1,D,luzula nivalis,1,0,NA,9.758845329284668,15.71184938015092,78.21319246359967
2018,2018-07-18,C,1,D,micranthes hieracifolia,0.5,1,NA,9.758845329284668,15.71184938015092,78.21319246359967
2018,2018-07-18,C,1,D,salix polaris,40,1,NA,9.758845329284668,15.71184938015092,78.21319246359967
2018,2018-07-18,C,1,D,saxifraga hirculus,1,0,NA,9.758845329284668,15.71184938015092,78.21319246359967
2018,2018-07-18,C,1,F,alopecurus ovatus,2,0,NA,9.858673095703123,15.71172428707188,78.21327842509943
2018,2018-07-18,C,1,F,bistorta vivipara,1,1,NA,9.858673095703123,15.71172428707188,78.21327842509943
2018,2018-07-18,C,1,F,calamagrostis neglecta,7,0,NA,9.858673095703123,15.71172428707188,78.21327842509943
2018,2018-07-18,C,1,F,dryas octopetala,0.5,0,NA,9.858673095703123,15.71172428707188,78.21327842509943
2018,2018-07-18,C,1,F,luzula confusa,0.5,0,NA,9.858673095703123,15.71172428707188,78.21327842509943
2018,2018-07-18,C,1,F,luzula nivalis,2,1,NA,9.858673095703123,15.71172428707188,78.21327842509943
2018,2018-07-18,C,1,F,micranthes hieracifolia,0.5,0,NA,9.858673095703123,15.71172428707188,78.21327842509943
2018,2018-07-18,C,1,F,salix polaris,30,1,NA,9.858673095703123,15.71172428707188,78.21327842509943
2018,2018-07-18,C,1,F,stellaria longipes,0.1,0,NA,9.858673095703123,15.71172428707188,78.21327842509943
2018,2018-07-18,C,1,E,bistorta vivipara,2,1,NA,9.892903327941896,15.711798066535351,78.21323226580637
2018,2018-07-18,C,1,E,calamagrostis neglecta,60,0,NA,9.892903327941896,15.711798066535351,78.21323226580637
2018,2018-07-18,C,1,E,luzula confusa,0.1,1,NA,9.892903327941896,15.711798066535351,78.21323226580637
2018,2018-07-18,C,1,E,poa pratensis,1,0,NA,9.892903327941896,15.711798066535351,78.21323226580637
2018,2018-07-18,C,1,E,salix polaris,12,1,NA,9.892903327941896,15.711798066535351,78.21323226580637
2018,2018-07-18,C,1,G,alopecurus ovatus,0.1,0,NA,10.291304588317873,15.711645480677335,78.21331689530463
2018,2018-07-18,C,1,G,bistorta vivipara,2,1,NA,10.291304588317873,15.711645480677335,78.21331689530463
2018,2018-07-18,C,1,G,calamagrostis neglecta,1,0,NA,10.291304588317873,15.711645480677335,78.21331689530463
2018,2018-07-18,C,1,G,dryas octopetala,3,0,NA,10.291304588317873,15.711645480677335,78.21331689530463
2018,2018-07-18,C,1,G,luzula confusa,3,1,NA,10.291304588317873,15.711645480677335,78.21331689530463
2018,2018-07-18,C,1,G,luzula nivalis,0.5,1,NA,10.291304588317873,15.711645480677335,78.21331689530463
2018,2018-07-18,C,1,G,salix polaris,43,1,NA,10.291304588317873,15.711645480677335,78.21331689530463
2018,2018-07-18,C,1,G,saxifraga hirculus,0.1,1,NA,10.291304588317873,15.711645480677335,78.21331689530463
2018,2018-07-17,C,2,A,bistorta vivipara,18,1,sunny,35.103546142578125,15.7028251724,78.213106489
2018,2018-07-17,C,2,A,equisetum scirpoides,2,10,sunny,35.103546142578125,15.7028251724,78.213106489
2018,2018-07-17,C,2,A,festuca rubra,0.1,0,sunny,35.103546142578125,15.7028251724,78.213106489
2018,2018-07-17,C,2,A,luzula nivalis,0.1,1,sunny,35.103546142578125,15.7028251724,78.213106489
2018,2018-07-17,C,2,A,oxyria digyna,0.5,0,sunny,35.103546142578125,15.7028251724,78.213106489
2018,2018-07-17,C,2,A,poa pratensis,0.5,0,sunny,35.103546142578125,15.7028251724,78.213106489
2018,2018-07-17,C,2,A,salix polaris,0.5,1,sunny,35.103546142578125,15.7028251724,78.213106489
2018,2018-07-17,C,2,A,trisetum spicatum,1,0,sunny,35.103546142578125,15.7028251724,78.213106489
2018,2018-07-17,C,2,B,bistorta vivipara,10,1,sunny,34.952938079833984,15.7027536146,78.21314043439999
2018,2018-07-17,C,2,B,equisetum scirpoides,0.5,1,sunny,34.952938079833984,15.7027536146,78.21314043439999
2018,2018-07-17,C,2,B,festuca rubra,1,0,sunny,34.952938079833984,15.7027536146,78.21314043439999
2018,2018-07-17,C,2,B,luzula confusa,0.1,0,sunny,34.952938079833984,15.7027536146,78.21314043439999
2018,2018-07-17,C,2,B,oxyria digyna,0.1,0,sunny,34.952938079833984,15.7027536146,78.21314043439999
2018,2018-07-17,C,2,B,salix polaris,0.5,0,sunny,34.952938079833984,15.7027536146,78.21314043439999
2018,2018-07-17,C,2,B,trisetum spicatum,3,1,sunny,34.952938079833984,15.7027536146,78.21314043439999
2018,2018-07-17,C,2,C,bistorta vivipara,5,1,sunny,34.44870376586914,15.702689368,78.2131856212
2018,2018-07-17,C,2,C,dryas octopetala,4,1,sunny,34.44870376586914,15.702689368,78.2131856212
2018,2018-07-17,C,2,C,equisetum scirpoides,1,1,sunny,34.44870376586914,15.702689368,78.2131856212
2018,2018-07-17,C,2,C,festuca rubra,0.1,1,sunny,34.44870376586914,15.702689368,78.2131856212
2018,2018-07-17,C,2,C,oxyria digyna,2,0,sunny,34.44870376586914,15.702689368,78.2131856212
2018,2018-07-17,C,2,C,poa pratensis,1,0,sunny,34.44870376586914,15.702689368,78.2131856212
2018,2018-07-17,C,2,C,salix polaris,4,1,sunny,34.44870376586914,15.702689368,78.2131856212
2018,2018-07-17,C,2,D,bistorta vivipara,5,1,partly_cloudy,35.88026809692383,15.702607908,78.21322456733333
2018,2018-07-17,C,2,D,dryas octopetala,20,1,partly_cloudy,35.88026809692383,15.702607908,78.21322456733333
2018,2018-07-17,C,2,D,equisetum scirpoides,1,1,partly_cloudy,35.88026809692383,15.702607908,78.21322456733333
2018,2018-07-17,C,2,D,luzula confusa,0.5,1,partly_cloudy,35.88026809692383,15.702607908,78.21322456733333
2018,2018-07-17,C,2,D,luzula nivalis,0.5,1,partly_cloudy,35.88026809692383,15.702607908,78.21322456733333
2018,2018-07-17,C,2,D,poa pratensis,1,1,partly_cloudy,35.88026809692383,15.702607908,78.21322456733333
2018,2018-07-17,C,2,D,salix polaris,3,1,partly_cloudy,35.88026809692383,15.702607908,78.21322456733333
2018,2018-07-17,C,2,D,trisetum spicatum,2,1,partly_cloudy,35.88026809692383,15.702607908,78.21322456733333
2018,2018-07-17,C,2,E,bistorta vivipara,3,1,partly_cloudy,34.917930603027344,15.702557208166668,78.21326462866666
2018,2018-07-17,C,2,E,cassiope tetragona,5,1,partly_cloudy,34.917930603027344,15.702557208166668,78.21326462866666
2018,2018-07-17,C,2,E,festuca rubra,0.1,0,partly_cloudy,34.917930603027344,15.702557208166668,78.21326462866666
2018,2018-07-17,C,2,E,luzula confusa,1,1,partly_cloudy,34.917930603027344,15.702557208166668,78.21326462866666
2018,2018-07-17,C,2,E,oxyria digyna,2,1,partly_cloudy,34.917930603027344,15.702557208166668,78.21326462866666
2018,2018-07-17,C,2,E,poa pratensis,0.5,1,partly_cloudy,34.917930603027344,15.702557208166668,78.21326462866666
2018,2018-07-17,C,2,E,salix polaris,2,1,partly_cloudy,34.917930603027344,15.702557208166668,78.21326462866666
2018,2018-07-17,C,2,E,trisetum spicatum,1,1,partly_cloudy,34.917930603027344,15.702557208166668,78.21326462866666
2018,2018-07-18,C,3,E,alopecurus ovatus,2,0,NA,85.54279327392578,15.69377767577778,78.21161760333334
2018,2018-07-18,C,3,E,bistorta vivipara,1,1,NA,85.54279327392578,15.69377767577778,78.21161760333334
2018,2018-07-18,C,3,E,dryas octopetala,7,1,NA,85.54279327392578,15.69377767577778,78.21161760333334
2018,2018-07-18,C,3,E,luzula confusa,12,1,NA,85.54279327392578,15.69377767577778,78.21161760333334
2018,2018-07-18,C,3,E,luzula nivalis,2,1,NA,85.54279327392578,15.69377767577778,78.21161760333334
2018,2018-07-18,C,3,E,oxyria digyna,1,1,NA,85.54279327392578,15.69377767577778,78.21161760333334
2018,2018-07-18,C,3,E,pedicularis hirsuta,1,1,NA,85.54279327392578,15.69377767577778,78.21161760333334
2018,2018-07-18,C,3,E,poa arctica,1,0,NA,85.54279327392578,15.69377767577778,78.21161760333334
2018,2018-07-18,C,3,E,salix polaris,15,1,NA,85.54279327392578,15.69377767577778,78.21161760333334
2018,2018-07-18,C,3,E,stellaria longipes,0.1,0,NA,85.54279327392578,15.69377767577778,78.21161760333334
2018,2018-07-17,C,2,F,bistorta vivipara,3,1,partly_cloudy,34.51542282104492,15.702482775333332,78.21331084966668
2018,2018-07-17,C,2,F,cassiope tetragona,1,1,partly_cloudy,34.51542282104492,15.702482775333332,78.21331084966668
2018,2018-07-17,C,2,F,dryas octopetala,6,0,partly_cloudy,34.51542282104492,15.702482775333332,78.21331084966668
2018,2018-07-17,C,2,F,equisetum scirpoides,0.5,1,partly_cloudy,34.51542282104492,15.702482775333332,78.21331084966668
2018,2018-07-17,C,2,F,festuca rubra,0.1,0,partly_cloudy,34.51542282104492,15.702482775333332,78.21331084966668
2018,2018-07-17,C,2,F,oxyria digyna,1,1,partly_cloudy,34.51542282104492,15.702482775333332,78.21331084966668
2018,2018-07-17,C,2,F,poa pratensis,1,1,partly_cloudy,34.51542282104492,15.702482775333332,78.21331084966668
2018,2018-07-17,C,2,F,salix polaris,2,1,partly_cloudy,34.51542282104492,15.702482775333332,78.21331084966668
2018,2018-07-17,C,2,F,trisetum spicatum,0.5,1,partly_cloudy,34.51542282104492,15.702482775333332,78.21331084966668
2018,2018-07-17,C,2,G,bistorta vivipara,3,1,partly_cloudy,35.29413986206055,15.7024050525,78.21334916716665
2018,2018-07-17,C,2,G,cassiope tetragona,0.1,0,partly_cloudy,35.29413986206055,15.7024050525,78.21334916716665
2018,2018-07-17,C,2,G,dryas octopetala,4,1,partly_cloudy,35.29413986206055,15.7024050525,78.21334916716665
2018,2018-07-17,C,2,G,equisetum scirpoides,1,1,partly_cloudy,35.29413986206055,15.7024050525,78.21334916716665
2018,2018-07-17,C,2,G,festuca rubra,0.1,0,partly_cloudy,35.29413986206055,15.7024050525,78.21334916716665
2018,2018-07-17,C,2,G,salix polaris,12,1,partly_cloudy,35.29413986206055,15.7024050525,78.21334916716665
2018,2018-07-18,C,3,G,alopecurus ovatus,0.5,0,NA,85.15360260009766,15.693375181,78.21168918425
2018,2018-07-18,C,3,G,bistorta vivipara,1,1,NA,85.15360260009766,15.693375181,78.21168918425
2018,2018-07-18,C,3,G,dryas octopetala,25,0,NA,85.15360260009766,15.693375181,78.21168918425
2018,2018-07-18,C,3,G,luzula confusa,3,0,NA,85.15360260009766,15.693375181,78.21168918425
2018,2018-07-18,C,3,G,luzula nivalis,0.1,0,NA,85.15360260009766,15.693375181,78.21168918425
2018,2018-07-18,C,3,G,pedicularis hirsuta,1,1,NA,85.15360260009766,15.693375181,78.21168918425
2018,2018-07-18,C,3,G,poa arctica,1,1,NA,85.15360260009766,15.693375181,78.21168918425
2018,2018-07-18,C,3,G,salix polaris,20,0,NA,85.15360260009766,15.693375181,78.21168918425
2018,2018-07-18,C,3,G,saxifraga oppositifolia,1,1,NA,85.15360260009766,15.693375181,78.21168918425
2018,2018-07-18,C,3,G,stellaria longipes,0.1,0,NA,85.15360260009766,15.693375181,78.21168918425
2018,2018-07-18,C,3,A,alopecurus ovatus,2,1,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,bistorta vivipara,4,1,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,cardamine bellidifolia,0.1,0,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,draba alpina,0.1,0,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,dryas octopetala,25,1,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,festuca rubra,0.1,0,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,luzula confusa,2,0,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,luzula nivalis,1,1,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,oxyria digyna,1,0,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,pedicularis hirsuta,0.5,1,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,poa arctica,0.1,0,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,salix polaris,15,1,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,saxifraga cernua,0.1,0,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,saxifraga cespitosa,0.1,0,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,saxifraga oppositifolia,0.1,0,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,stellaria longipes,0.1,0,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,A,trisetum spicatum,0,0,cloudy_windy,84.315521240234375,15.694441734,78.211463527375
2018,2018-07-18,C,3,B,alopecurus ovatus,3,1,NA,85.32965850830078,15.694319659,78.21149469000001
2018,2018-07-18,C,3,B,bistorta vivipara,10,1,NA,85.32965850830078,15.694319659,78.21149469000001
2018,2018-07-18,C,3,B,cerastium arcticum,0.1,1,NA,85.32965850830078,15.694319659,78.21149469000001
2018,2018-07-18,C,3,B,dryas octopetala,3,0,NA,85.32965850830078,15.694319659,78.21149469000001
2018,2018-07-18,C,3,B,juncus biglumis,0.1,1,NA,85.32965850830078,15.694319659,78.21149469000001
2018,2018-07-18,C,3,B,luzula confusa,5,1,NA,85.32965850830078,15.694319659,78.21149469000001
2018,2018-07-18,C,3,B,luzula nivalis,2,1,NA,85.32965850830078,15.694319659,78.21149469000001
2018,2018-07-18,C,3,B,pedicularis hirsuta,0.5,1,NA,85.32965850830078,15.694319659,78.21149469000001
2018,2018-07-18,C,3,B,poa sp,0.1,0,NA,85.32965850830078,15.694319659,78.21149469000001
2018,2018-07-18,C,3,B,salix polaris,15,1,NA,85.32965850830078,15.694319659,78.21149469000001
2018,2018-07-18,C,3,B,saxifraga cernua,0.1,0,NA,85.32965850830078,15.694319659,78.21149469000001
2018,2018-07-18,C,3,B,saxifraga oppositifolia,1,1,NA,85.32965850830078,15.694319659,78.21149469000001
2018,2018-07-18,C,3,C,bistorta vivipara,4,1,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,C,cerastium arcticum,0.1,1,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,C,dryas octopetala,20,0,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,C,festuca rubra,4,1,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,C,luzula confusa,3,0,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,C,luzula nivalis,1,0,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,C,micranthes hieracifolia,0.1,0,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,C,pedicularis hirsuta,0.5,1,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,C,poa sp,0.1,0,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,C,salix polaris,20,1,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,C,saxifraga cernua,0.1,1,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,C,saxifraga oppositifolia,0.1,0,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,C,stellaria longipes,0.1,0,cloudy,85.30431365966797,15.69412308133333,78.211534236
2018,2018-07-18,C,3,D,bistorta vivipara,2,1,NA,85.30842590332031,15.693943797333336,78.21157568444444
2018,2018-07-18,C,3,D,cerastium arcticum,0.1,0,NA,85.30842590332031,15.693943797333336,78.21157568444444
2018,2018-07-18,C,3,D,dryas octopetala,35,1,NA,85.30842590332031,15.693943797333336,78.21157568444444
2018,2018-07-18,C,3,D,festuca rubra,0.5,1,NA,85.30842590332031,15.693943797333336,78.21157568444444
2018,2018-07-18,C,3,D,luzula confusa,1,0,NA,85.30842590332031,15.693943797333336,78.21157568444444
2018,2018-07-18,C,3,D,luzula nivalis,0.1,0,NA,85.30842590332031,15.693943797333336,78.21157568444444
2018,2018-07-18,C,3,D,micranthes foliolosa,0.5,1,NA,85.30842590332031,15.693943797333336,78.21157568444444
2018,2018-07-18,C,3,D,poa arctica,2,1,NA,85.30842590332031,15.693943797333336,78.21157568444444
2018,2018-07-18,C,3,D,salix polaris,4,1,NA,85.30842590332031,15.693943797333336,78.21157568444444
2018,2018-07-18,C,3,D,stellaria longipes,0.1,0,NA,85.30842590332031,15.693943797333336,78.21157568444444
2018,2018-07-18,C,3,F,bistorta vivipara,10,1,NA,85.089080810546875,15.693577323444444,78.21164849133334
2018,2018-07-18,C,3,F,cerastium arcticum,0.5,1,NA,85.089080810546875,15.693577323444444,78.21164849133334
2018,2018-07-18,C,3,F,dryas octopetala,30,0,NA,85.089080810546875,15.693577323444444,78.21164849133334
2018,2018-07-18,C,3,F,juncus biglumis,0.5,1,NA,85.089080810546875,15.693577323444444,78.21164849133334
2018,2018-07-18,C,3,F,luzula confusa,0.5,1,NA,85.089080810546875,15.693577323444444,78.21164849133334
2018,2018-07-18,C,3,F,micranthes foliolosa,0.1,1,NA,85.089080810546875,15.693577323444444,78.21164849133334
2018,2018-07-18,C,3,F,micranthes hieracifolia,0.5,0,NA,85.089080810546875,15.693577323444444,78.21164849133334
2018,2018-07-18,C,3,F,oxyria digyna,3,1,NA,85.089080810546875,15.693577323444444,78.21164849133334
2018,2018-07-18,C,3,F,pedicularis hirsuta,0.1,0,NA,85.089080810546875,15.693577323444444,78.21164849133334
2018,2018-07-18,C,3,F,poa arctica,2,0,NA,85.089080810546875,15.693577323444444,78.21164849133334
2018,2018-07-18,C,3,F,salix polaris,15,1,NA,85.089080810546875,15.693577323444444,78.21164849133334
2018,2018-07-18,C,4,A,bistorta vivipara,2,1,cloudy_windy,135.15802001953125,15.691604295625002,78.210148510875
2018,2018-07-18,C,4,A,cardamine bellidifolia,0.1,1,cloudy_windy,135.15802001953125,15.691604295625002,78.210148510875
2018,2018-07-18,C,4,A,cerastium arcticum,0.1,5,cloudy_windy,135.15802001953125,15.691604295625002,78.210148510875
2018,2018-07-18,C,4,A,draba alpina,0.5,1,cloudy_windy,135.15802001953125,15.691604295625002,78.210148510875
2018,2018-07-18,C,4,A,luzula confusa,0.5,0,cloudy_windy,135.15802001953125,15.691604295625002,78.210148510875
2018,2018-07-18,C,4,A,luzula nivalis,0.1,1,cloudy_windy,135.15802001953125,15.691604295625002,78.210148510875
2018,2018-07-18,C,4,A,micranthes nivalis,0.1,0,cloudy_windy,135.15802001953125,15.691604295625002,78.210148510875
2018,2018-07-18,C,4,A,oxyria digyna,2,1,cloudy_windy,135.15802001953125,15.691604295625002,78.210148510875
2018,2018-07-18,C,4,A,salix polaris,0.5,1,cloudy_windy,135.15802001953125,15.691604295625002,78.210148510875
2018,2018-07-18,C,4,A,saxifraga cernua,0.1,0,cloudy_windy,135.15802001953125,15.691604295625002,78.210148510875
2018,2018-07-18,C,4,A,saxifraga cespitosa,0.1,0,cloudy_windy,135.15802001953125,15.691604295625002,78.210148510875
2018,2018-07-18,C,4,C,bistorta vivipara,15,1,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,C,cardamine bellidifolia,0.1,1,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,C,cerastium arcticum,2,1,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,C,draba alpina,0.1,0,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,C,luzula confusa,1,1,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,C,luzula nivalis,0.1,0,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,C,micranthes hieracifolia,0.1,0,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,C,oxyria digyna,15,1,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,C,poa arctica,4,1,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,C,salix polaris,3,0,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,C,saxifraga cernua,0.1,1,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,C,saxifraga cespitosa,0.5,1,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,C,stellaria longipes,0.1,0,cloudy_windy,134.249755859375,15.691183525333331,78.21018369788888
2018,2018-07-18,C,4,D,bistorta vivipara,7,1,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,D,cardamine bellidifolia,0.5,1,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,D,cerastium arcticum,3,1,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,D,draba alpina,0.1,0,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,D,festuca rubra,70,1,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,D,luzula confusa,3,1,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,D,luzula nivalis,0.1,0,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,D,micranthes nivalis,0.1,0,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,D,oxyria digyna,6,1,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,D,salix polaris,1,1,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,D,saxifraga cernua,0.1,1,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,D,saxifraga cespitosa,0.1,0,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,D,stellaria longipes,1,1,cloudy_windy,133.6484375,15.690951362000002,78.21021181957143
2018,2018-07-18,C,4,E,bistorta vivipara,2,1,NA,134.39340209960935,15.690728032555556,78.21023975455557
2018,2018-07-18,C,4,E,cerastium arcticum,2,1,NA,134.39340209960935,15.690728032555556,78.21023975455557
2018,2018-07-18,C,4,E,draba alpina,0.1,1,NA,134.39340209960935,15.690728032555556,78.21023975455557
2018,2018-07-18,C,4,E,festuca rubra,7,1,NA,134.39340209960935,15.690728032555556,78.21023975455557
2018,2018-07-18,C,4,E,luzula confusa,0.5,0,NA,134.39340209960935,15.690728032555556,78.21023975455557
2018,2018-07-18,C,4,E,oxyria digyna,4,1,NA,134.39340209960935,15.690728032555556,78.21023975455557
2018,2018-07-18,C,4,E,poa pratensis,2,1,NA,134.39340209960935,15.690728032555556,78.21023975455557
2018,2018-07-18,C,4,E,salix polaris,15,0,NA,134.39340209960935,15.690728032555556,78.21023975455557
2018,2018-07-18,C,4,E,saxifraga cernua,0.1,1,NA,134.39340209960935,15.690728032555556,78.21023975455557
2018,2018-07-18,C,4,E,saxifraga cespitosa,1,1,NA,134.39340209960935,15.690728032555556,78.21023975455557
2018,2018-07-18,C,4,B,bistorta vivipara,1,1,cloudy_windy,135.82395935058594,15.691406792124996,78.21016547775001
2018,2018-07-18,C,4,B,cerastium arcticum,2,1,cloudy_windy,135.82395935058594,15.691406792124996,78.21016547775001
2018,2018-07-18,C,4,B,festuca viviparoidea,0.5,0,cloudy_windy,135.82395935058594,15.691406792124996,78.21016547775001
2018,2018-07-18,C,4,B,luzula confusa,0.5,0,cloudy_windy,135.82395935058594,15.691406792124996,78.21016547775001
2018,2018-07-18,C,4,B,minuartia rubella,0.1,0,cloudy_windy,135.82395935058594,15.691406792124996,78.21016547775001
2018,2018-07-18,C,4,B,oxyria digyna,4,0,cloudy_windy,135.82395935058594,15.691406792124996,78.21016547775001
