datetime,date,elevation,treatment,plot,tier,site,latitude,longitude,plot_id,area,ndvi,ndvi_change
2012-08-20T16:13:15Z,2012-08-20,3850,otc,6,China_2016,A,29.88911,102.0173,CH_A6,China,0.3025234998948752,5.796996695965895e-4
2012-08-20T16:13:36Z,2012-08-20,3850,otc,7,China_2016,A,29.88911,102.0173,CH_A7,China,0.3025234998948752,5.796996695965895e-4
2012-08-20T16:13:26Z,2012-08-20,3850,c,7,China_2016,A,29.88911,102.0173,CH_A7,China,0.3025234998948752,5.796996695965895e-4
2012-08-20T16:13:11Z,2012-08-20,3850,c,6,China_2016,A,29.88911,102.0173,CH_A6,China,0.3025234998948752,5.796996695965895e-4
2012-08-20T16:13:18Z,2012-08-20,3850,otc,6,China_2016,A,29.88911,102.0173,CH_A6,China,0.3025234998948752,5.796996695965895e-4
2012-08-20T16:13:39Z,2012-08-20,3850,otc,7,China_2016,A,29.88911,102.0173,CH_A7,China,0.3025234998948752,5.796996695965895e-4
NA,2018-03-15,NA,b,1,Peru_2018,ACJ,NA,NA,PE_ACJ_B_1,Peru,0.4944299756856963,3.318354020374892e-4
NA,2018-03-15,NA,b,2,Peru_2018,ACJ,NA,NA,PE_ACJ_B_2,Peru,0.4944299756856963,3.318354020374892e-4
NA,2018-03-15,NA,b,3,Peru_2018,ACJ,NA,NA,PE_ACJ_B_3,Peru,0.4964800275309472,2.585756194877775e-4
NA,2018-03-15,NA,b,4,Peru_2018,ACJ,NA,NA,PE_ACJ_B_4,Peru,0.4974170860877501,2.9036875526228245e-4
NA,2018-03-15,NA,b,5,Peru_2018,ACJ,NA,NA,PE_ACJ_B_5,Peru,0.4738211153802681,2.4809834618833015e-4
NA,2018-03-15,NA,c,1,Peru_2018,ACJ,NA,NA,PE_ACJ_C_1,Peru,0.4927360586553314,0.0015051073443523022
NA,2018-03-15,NA,c,2,Peru_2018,ACJ,NA,NA,PE_ACJ_C_2,Peru,0.392640717115422,0.00287585503908374
NA,2018-03-15,NA,c,3,Peru_2018,ACJ,NA,NA,PE_ACJ_C_3,Peru,0.3744533452666233,0.002878928844000865
NA,2018-03-15,NA,c,4,Peru_2018,ACJ,NA,NA,PE_ACJ_C_4,Peru,0.4018043645283216,4.4685395712616705e-4
NA,2018-03-15,NA,c,5,Peru_2018,ACJ,NA,NA,PE_ACJ_C_5,Peru,0.3041769061472505,0.003136658368713366
NA,2018-03-13,NA,b,1,Peru_2018,PIL,NA,NA,PE_PIL_B_1,Peru,0.19007763346083908,0.0031941847888491137
NA,2018-03-13,NA,b,2,Peru_2018,PIL,NA,NA,PE_PIL_B_2,Peru,0.19007763346083908,0.0031941847888491137
NA,2018-03-13,NA,b,3,Peru_2018,PIL,NA,NA,PE_PIL_B_3,Peru,0.19007763346083908,0.0031941847888491137
NA,2018-03-13,NA,b,4,Peru_2018,PIL,NA,NA,PE_PIL_B_4,Peru,0.06162973928182676,0.0024644493988537006
NA,2018-03-13,NA,b,5,Peru_2018,PIL,NA,NA,PE_PIL_B_5,Peru,0.2079492431060825,0.0031160921647409995
NA,2018-03-14,NA,bb,1,Peru_2018,PIL,NA,NA,PE_PIL_BB_1,Peru,0.06370529728384235,0.0025268864373746217
NA,2018-03-14,NA,bb,2,Peru_2018,PIL,NA,NA,PE_PIL_BB_2,Peru,0.09232023194534454,0.0031724965506746833
NA,2018-03-14,NA,bb,3,Peru_2018,PIL,NA,NA,PE_PIL_BB_3,Peru,0.10184757397523371,0.003293268923685637
NA,2018-03-14,NA,c,2,Peru_2018,PIL,NA,NA,PE_PIL_C_2,Peru,0.08006303582948887,0.0028912124390796066
NA,2018-03-14,NA,c,3,Peru_2018,PIL,NA,NA,PE_PIL_C_3,Peru,0.08429282508013326,0.002949696308437902
NA,2018-03-14,NA,c,4,Peru_2018,PIL,NA,NA,PE_PIL_C_4,Peru,0.08855313949088814,0.002840135222889853
NA,2018-03-14,NA,c,5,Peru_2018,PIL,NA,NA,PE_PIL_C_5,Peru,0.19370816697275364,0.003250489938537604
NA,2018-03-14,NA,c,1,Peru_2018,PIL,NA,NA,PE_PIL_C_1,Peru,0.10065668552321241,0.0032415363989935914
NA,2018-03-17,NA,b,1,Peru_2018,QUE,NA,NA,PE_QUE_B_1,Peru,0.39563224805907216,3.783612518218904e-4
NA,2018-03-17,NA,b,2,Peru_2018,QUE,NA,NA,PE_QUE_B_2,Peru,0.40386313989066913,4.5715359356310326e-4
NA,2018-03-17,NA,b,3,Peru_2018,QUE,NA,NA,PE_QUE_B_3,Peru,0.3560733912686773,9.756627647682856e-4
NA,2018-03-17,NA,b,4,Peru_2018,QUE,NA,NA,PE_QUE_B_4,Peru,0.3441922149618568,0.0013049422706181354
NA,2018-03-17,NA,b,5,Peru_2018,QUE,NA,NA,PE_QUE_B_5,Peru,0.24391942426338414,0.003262671952901197
NA,2018-03-12,NA,b,1,Peru_2018,WAY,NA,NA,PE_WAY_B_1,Peru,0.26699477611507855,-4.3987645265473885e-4
NA,2018-03-12,NA,b,2,Peru_2018,WAY,NA,NA,PE_WAY_B_2,Peru,0.3144244661308342,-9.183266064319989e-5
NA,2018-03-12,NA,b,3,Peru_2018,WAY,NA,NA,PE_WAY_B_3,Peru,0.1974883521473916,0.0013739986557257042
NA,2018-03-12,NA,b,4,Peru_2018,WAY,NA,NA,PE_WAY_B_4,Peru,0.13933062581805228,0.0015029206506071528
NA,2018-03-12,NA,b,5,Peru_2018,WAY,NA,NA,PE_WAY_B_5,Peru,0.13933062581805228,0.0015029206506071528
NA,2018-03-12,NA,c,1,Peru_2018,WAY,NA,NA,PE_WAY_C_1,Peru,0.1225376028942152,0.0018653966922094409
NA,2018-03-12,NA,c,2,Peru_2018,WAY,NA,NA,PE_WAY_C_2,Peru,0.12433316188775424,0.00242223947064929
NA,2018-03-12,NA,c,3,Peru_2018,WAY,NA,NA,PE_WAY_C_3,Peru,0.1219753780308068,0.002353886197773953
NA,2018-03-12,NA,c,4,Peru_2018,WAY,NA,NA,PE_WAY_C_4,Peru,0.09842229257237539,0.0029203065983427895
NA,2018-03-12,NA,c,5,Peru_2018,WAY,NA,NA,PE_WAY_C_5,Peru,0.10000257799011579,0.0029615482864802298
NA,2019-07-07,NA,b,1,Peru_2019,ACJ,NA,NA,PE_ACJ_B_1,Peru,0.5044062984708544,-3.9835252160383416e-4
NA,2019-07-07,NA,b,2,Peru_2019,ACJ,NA,NA,PE_ACJ_B_2,Peru,0.5044062984708544,-3.9835252160383416e-4
NA,2019-07-07,NA,b,3,Peru_2019,ACJ,NA,NA,PE_ACJ_B_3,Peru,0.5077177597187381,-4.2728140450942753e-4
NA,2019-07-07,NA,b,4,Peru_2019,ACJ,NA,NA,PE_ACJ_B_4,Peru,0.5113970847091238,-4.7498630290324084e-4
NA,2019-07-07,NA,b,5,Peru_2019,ACJ,NA,NA,PE_ACJ_B_5,Peru,0.5182249728778489,-2.0390794786506738e-4
NA,2019-04-10,NA,b,1,Peru_2019,ACJ,NA,NA,PE_ACJ_B_1,Peru,0.5025060359442715,2.698387397682134e-4
NA,2019-04-10,NA,b,2,Peru_2019,ACJ,NA,NA,PE_ACJ_B_2,Peru,0.5025060359442715,2.698387397682134e-4
NA,2019-04-10,NA,b,3,Peru_2019,ACJ,NA,NA,PE_ACJ_B_3,Peru,0.5028449489906047,2.1875959222394936e-4
NA,2019-04-10,NA,b,4,Peru_2019,ACJ,NA,NA,PE_ACJ_B_4,Peru,0.5045234822862298,2.455686204414498e-4
NA,2019-04-10,NA,b,5,Peru_2019,ACJ,NA,NA,PE_ACJ_B_5,Peru,0.4815672467765723,3.3790116071799603e-4
NA,2019-11-23,NA,b,1,Peru_2019,ACJ,NA,NA,PE_ACJ_B_1,Peru,0.46144036015542206,1.207844803580993e-4
NA,2019-11-23,NA,b,2,Peru_2019,ACJ,NA,NA,PE_ACJ_B_2,Peru,0.46144036015542206,1.207844803580993e-4
NA,2019-11-23,NA,b,3,Peru_2019,ACJ,NA,NA,PE_ACJ_B_3,Peru,0.45991311852489053,2.8009010710081106e-4
NA,2019-11-23,NA,b,4,Peru_2019,ACJ,NA,NA,PE_ACJ_B_4,Peru,0.4536466482690626,3.594952652777039e-4
NA,2019-11-23,NA,b,5,Peru_2019,ACJ,NA,NA,PE_ACJ_B_5,Peru,0.4480915330446234,1.8437320169745197e-4
NA,2019-04-10,NA,c,1,Peru_2019,ACJ,NA,NA,PE_ACJ_C_1,Peru,0.5300633392338501,0.0011582321639017068
NA,2019-04-10,NA,c,2,Peru_2019,ACJ,NA,NA,PE_ACJ_C_2,Peru,0.4853338899039187,0.0028818285874093463
NA,2019-04-10,NA,c,3,Peru_2019,ACJ,NA,NA,PE_ACJ_C_3,Peru,0.4673953672451085,0.0029050278187751077
NA,2019-04-10,NA,c,4,Peru_2019,ACJ,NA,NA,PE_ACJ_C_4,Peru,0.4214125774872084,8.761575697722526e-4
NA,2019-07-12,NA,c,1,Peru_2019,ACJ,NA,NA,PE_ACJ_C_1,Peru,0.5226102638231541,-5.473334637876026e-4
NA,2019-07-12,NA,c,2,Peru_2019,ACJ,NA,NA,PE_ACJ_C_2,Peru,0.5781479712277656,-0.002144415424136417
NA,2019-07-12,NA,c,3,Peru_2019,ACJ,NA,NA,PE_ACJ_C_3,Peru,0.558660225728447,-0.0021508439031593246
NA,2019-07-12,NA,c,4,Peru_2019,ACJ,NA,NA,PE_ACJ_C_4,Peru,0.5371183587368055,-0.0018138362247932804
NA,2019-07-12,NA,c,5,Peru_2019,ACJ,NA,NA,PE_ACJ_C_5,Peru,0.5346488233262885,-0.001753929173821972
NA,2019-11-20,NA,c,1,Peru_2019,ACJ,NA,NA,PE_ACJ_C_1,Peru,0.40391070209417,-5.931720859797818e-4
NA,2019-11-20,NA,c,2,Peru_2019,ACJ,NA,NA,PE_ACJ_C_2,Peru,0.2218539961811451,-6.742030636196911e-4
NA,2019-11-20,NA,c,3,Peru_2019,ACJ,NA,NA,PE_ACJ_C_3,Peru,0.20705497305441953,-6.653070268684627e-4
NA,2019-11-20,NA,c,4,Peru_2019,ACJ,NA,NA,PE_ACJ_C_4,Peru,0.35764700548852546,3.7078906792781946e-4
NA,2019-11-20,NA,c,5,Peru_2019,ACJ,NA,NA,PE_ACJ_C_5,Peru,0.1625333024274608,-9.80048540452914e-4
NA,2019-07-10,NA,nb,1,Peru_2019,ACJ,NA,NA,PE_ACJ_NB_1,Peru,0.597805326861023,-6.483031129065342e-4
NA,2019-07-10,NA,nb,2,Peru_2019,ACJ,NA,NA,PE_ACJ_NB_2,Peru,0.597805326861023,-6.483031129065342e-4
NA,2019-07-10,NA,nb,3,Peru_2019,ACJ,NA,NA,PE_ACJ_NB_3,Peru,0.597805326861023,-6.483031129065342e-4
NA,2019-07-10,NA,nb,4,Peru_2019,ACJ,NA,NA,PE_ACJ_NB_4,Peru,0.597805326861023,-6.483031129065342e-4
NA,2019-07-10,NA,nb,5,Peru_2019,ACJ,NA,NA,PE_ACJ_NB_5,Peru,0.597805326861023,-6.483031129065342e-4
NA,2019-11-23,NA,nb,1,Peru_2019,ACJ,NA,NA,PE_ACJ_NB_1,Peru,0.09196163820996466,-0.0016463042435010782
NA,2019-11-23,NA,nb,2,Peru_2019,ACJ,NA,NA,PE_ACJ_NB_2,Peru,0.09196163820996466,-0.0016463042435010782
NA,2019-11-23,NA,nb,3,Peru_2019,ACJ,NA,NA,PE_ACJ_NB_3,Peru,0.09196163820996466,-0.0016463042435010782
NA,2019-11-23,NA,nb,4,Peru_2019,ACJ,NA,NA,PE_ACJ_NB_4,Peru,0.09196163820996466,-0.0016463042435010782
NA,2019-11-23,NA,nb,5,Peru_2019,ACJ,NA,NA,PE_ACJ_NB_5,Peru,0.09196163820996466,-0.0016463042435010782
NA,2019-04-09,NA,b,1,Peru_2019,PIL,NA,NA,PE_PIL_B_1,Peru,0.30830897060431534,0.004505547013330932
NA,2019-04-09,NA,b,2,Peru_2019,PIL,NA,NA,PE_PIL_B_2,Peru,0.30830897060431534,0.004505547013330932
NA,2019-04-09,NA,b,3,Peru_2019,PIL,NA,NA,PE_PIL_B_3,Peru,0.30830897060431534,0.004505547013330932
NA,2019-04-09,NA,b,4,Peru_2019,PIL,NA,NA,PE_PIL_B_4,Peru,0.1963274650497372,0.00647149459627161
NA,2019-04-09,NA,b,5,Peru_2019,PIL,NA,NA,PE_PIL_B_5,Peru,0.31977377452376754,0.004242651895047217
NA,2019-07-09,NA,b,1,Peru_2019,PIL,NA,NA,PE_PIL_B_1,Peru,0.5747166673711678,-0.0036261838909385224
NA,2019-07-09,NA,b,2,Peru_2019,PIL,NA,NA,PE_PIL_B_2,Peru,0.5747166673711678,-0.0036261838909385224
NA,2019-07-09,NA,b,3,Peru_2019,PIL,NA,NA,PE_PIL_B_3,Peru,0.5747166673711678,-0.0036261838909385224
NA,2019-07-09,NA,b,4,Peru_2019,PIL,NA,NA,PE_PIL_B_4,Peru,0.5425408659499704,-0.0012518622477845354
NA,2019-07-09,NA,b,5,Peru_2019,PIL,NA,NA,PE_PIL_B_5,Peru,0.5808821181575827,-0.00466272848100896
NA,2019-11-25,NA,b,1,Peru_2019,PIL,NA,NA,PE_PIL_B_1,Peru,0.06591830182270028,-3.562170630218714e-4
NA,2019-11-25,NA,b,2,Peru_2019,PIL,NA,NA,PE_PIL_B_2,Peru,0.06591830182270028,-3.562170630218714e-4
NA,2019-11-25,NA,b,3,Peru_2019,PIL,NA,NA,PE_PIL_B_3,Peru,0.06591830182270028,-3.562170630218714e-4
NA,2019-11-25,NA,b,4,Peru_2019,PIL,NA,NA,PE_PIL_B_4,Peru,0.012092129003934948,-3.265491437952112e-4
NA,2019-11-25,NA,b,5,Peru_2019,PIL,NA,NA,PE_PIL_B_5,Peru,0.06643917618503438,-8.334596881946765e-5
NA,2019-04-09,NA,c,1,Peru_2019,PIL,NA,NA,PE_PIL_C_1,Peru,0.2398554292292849,0.006269859340590558
NA,2019-04-09,NA,c,2,Peru_2019,PIL,NA,NA,PE_PIL_C_2,Peru,0.21447119432499914,0.006388326280984513
NA,2019-04-09,NA,c,3,Peru_2019,PIL,NA,NA,PE_PIL_C_3,Peru,0.2206354137316442,0.006351368252551642
NA,2019-04-09,NA,c,4,Peru_2019,PIL,NA,NA,PE_PIL_C_4,Peru,0.21943868563778687,0.005899410316694928
NA,2019-04-09,NA,c,5,Peru_2019,PIL,NA,NA,PE_PIL_C_5,Peru,0.30830897060431534,0.004505547013330932
NA,2019-07-09,NA,c,1,Peru_2019,PIL,NA,NA,PE_PIL_C_1,Peru,0.5075247085609653,1.6771965736828154e-4
NA,2019-07-09,NA,c,2,Peru_2019,PIL,NA,NA,PE_PIL_C_2,Peru,0.5037703901383316,7.155151939855497e-5
NA,2019-07-09,NA,c,3,Peru_2019,PIL,NA,NA,PE_PIL_C_3,Peru,0.5005667458275896,1.9140569823236642e-4
NA,2019-07-09,NA,c,4,Peru_2019,PIL,NA,NA,PE_PIL_C_4,Peru,0.5085197583939558,7.638438389199198e-4
NA,2019-07-09,NA,c,5,Peru_2019,PIL,NA,NA,PE_PIL_C_5,Peru,0.5747166673711678,-0.0036261838909385224
NA,2019-11-25,NA,c,1,Peru_2019,PIL,NA,NA,PE_PIL_C_1,Peru,0.03045215657251801,-7.517295910855169e-4
NA,2019-11-25,NA,c,2,Peru_2019,PIL,NA,NA,PE_PIL_C_2,Peru,0.02281565619607763,-6.469607149619189e-4
NA,2019-11-25,NA,c,3,Peru_2019,PIL,NA,NA,PE_PIL_C_3,Peru,0.024987403478497414,-6.949213914753914e-4
NA,2019-11-25,NA,c,4,Peru_2019,PIL,NA,NA,PE_PIL_C_4,Peru,0.0308038719901823,NA
NA,2019-11-25,NA,c,5,Peru_2019,PIL,NA,NA,PE_PIL_C_5,Peru,0.06591830182270028,-3.562170630218714e-4
NA,2019-04-05,NA,b,1,Peru_2019,QUE,NA,NA,PE_QUE_B_1,Peru,0.40729698100570527,7.331209781729631e-4
NA,2019-04-05,NA,b,2,Peru_2019,QUE,NA,NA,PE_QUE_B_2,Peru,0.41654086382130945,7.417944072849597e-4
NA,2019-04-05,NA,b,3,Peru_2019,QUE,NA,NA,PE_QUE_B_3,Peru,0.38239705482916486,0.0014430305212621841
NA,2019-04-05,NA,b,4,Peru_2019,QUE,NA,NA,PE_QUE_B_4,Peru,0.37725296010136444,0.0017116572273887104
NA,2019-04-05,NA,b,5,Peru_2019,QUE,NA,NA,PE_QUE_B_5,Peru,0.3211255001887329,0.003828424757996954
NA,2019-07-11,NA,b,1,Peru_2019,QUE,NA,NA,PE_QUE_B_1,Peru,0.5354936239534229,-0.00253277225144867
NA,2019-07-11,NA,b,2,Peru_2019,QUE,NA,NA,PE_QUE_B_2,Peru,0.530034223261048,-0.0023164328921179284
NA,2019-07-11,NA,b,3,Peru_2019,QUE,NA,NA,PE_QUE_B_3,Peru,0.5482939822286803,-0.003185017686995542
NA,2019-07-11,NA,b,4,Peru_2019,QUE,NA,NA,PE_QUE_B_4,Peru,0.5404253774433005,-0.002979271409854503
NA,2019-07-11,NA,b,5,Peru_2019,QUE,NA,NA,PE_QUE_B_5,Peru,0.519184525957951,-0.0022156619789808207
NA,2019-11-27,NA,b,1,Peru_2019,QUE,NA,NA,PE_QUE_B_1,Peru,0.3256488504633571,0.0010281676595433123
NA,2019-11-27,NA,b,2,Peru_2019,QUE,NA,NA,PE_QUE_B_2,Peru,0.3246626495369875,9.909270959012617e-4
NA,2019-11-27,NA,b,3,Peru_2019,QUE,NA,NA,PE_QUE_B_3,Peru,0.27119570438899115,6.175524173489544e-4
NA,2019-11-27,NA,b,4,Peru_2019,QUE,NA,NA,PE_QUE_B_4,Peru,0.24550354003782893,3.6851305647064153e-4
NA,2019-11-27,NA,b,5,Peru_2019,QUE,NA,NA,PE_QUE_B_5,Peru,0.10562973512095765,-6.459634145601252e-4
NA,2019-04-08,NA,c,1,Peru_2019,TRE,NA,NA,PE_TRE_C_1,Peru,0.16870394853845394,0.0036257761282525074
NA,2019-04-08,NA,c,2,Peru_2019,TRE,NA,NA,PE_TRE_C_2,Peru,0.17498137272947176,0.003620569502359558
NA,2019-04-08,NA,c,3,Peru_2019,TRE,NA,NA,PE_TRE_C_3,Peru,0.18573112237198708,0.003214123949109052
NA,2019-04-08,NA,c,4,Peru_2019,TRE,NA,NA,PE_TRE_C_4,Peru,0.185697049134093,0.0034348740167854212
NA,2019-04-08,NA,c,5,Peru_2019,TRE,NA,NA,PE_TRE_C_5,Peru,0.185697049134093,0.0034348740167854212
NA,2019-07-08,NA,c,1,Peru_2019,TRE,NA,NA,PE_TRE_C_1,Peru,0.4678493225993901,2.4936024189367925e-4
NA,2019-07-08,NA,c,2,Peru_2019,TRE,NA,NA,PE_TRE_C_2,Peru,0.4715186150522523,-1.0351695907132724e-5
NA,2019-07-08,NA,c,3,Peru_2019,TRE,NA,NA,PE_TRE_C_3,Peru,0.4922747080508824,4.126760449968611e-4
NA,2019-07-08,NA,c,4,Peru_2019,TRE,NA,NA,PE_TRE_C_4,Peru,0.48164082926196483,-1.1053059701031029e-4
NA,2019-07-08,NA,c,5,Peru_2019,TRE,NA,NA,PE_TRE_C_5,Peru,0.48164082926196483,-1.1053059701031029e-4
NA,2019-11-21,NA,c,1,Peru_2019,TRE,NA,NA,PE_TRE_C_1,Peru,0.10546802851602073,-0.0030876096875803293
NA,2019-11-21,NA,c,2,Peru_2019,TRE,NA,NA,PE_TRE_C_2,Peru,0.1101959474784348,-0.0030689070575414075
NA,2019-11-21,NA,c,3,Peru_2019,TRE,NA,NA,PE_TRE_C_3,Peru,0.14163984326377851,-0.0032640301391606216
NA,2019-11-21,NA,c,4,Peru_2019,TRE,NA,NA,PE_TRE_C_4,Peru,0.15460748599753438,-0.003965120473781249
NA,2019-11-21,NA,c,5,Peru_2019,TRE,NA,NA,PE_TRE_C_5,Peru,0.15460748599753438,-0.003965120473781249
NA,2019-04-11,NA,b,1,Peru_2019,WAY,NA,NA,PE_WAY_B_1,Peru,0.2708270677993403,7.971519325767132e-4
NA,2019-04-11,NA,b,2,Peru_2019,WAY,NA,NA,PE_WAY_B_2,Peru,0.3270903035994082,9.32389309197576e-4
NA,2019-04-11,NA,b,3,Peru_2019,WAY,NA,NA,PE_WAY_B_3,Peru,0.2623432296581999,0.002402204684400999
NA,2019-04-11,NA,b,4,Peru_2019,WAY,NA,NA,PE_WAY_B_4,Peru,0.21580053413740974,0.0027851937097564464
NA,2019-04-11,NA,b,5,Peru_2019,WAY,NA,NA,PE_WAY_B_5,Peru,0.21580053413740974,0.0027851937097564464
NA,2019-07-13,NA,b,1,Peru_2019,WAY,NA,NA,PE_WAY_B_1,Peru,0.6115579968646987,0.0013031698960703497
NA,2019-07-13,NA,b,2,Peru_2019,WAY,NA,NA,PE_WAY_B_2,Peru,0.6015579456038498,8.505731637077074e-4
NA,2019-07-13,NA,b,3,Peru_2019,WAY,NA,NA,PE_WAY_B_3,Peru,0.5827143074377898,0.0016280361608857763
NA,2019-07-13,NA,b,4,Peru_2019,WAY,NA,NA,PE_WAY_B_4,Peru,0.5769958843111281,0.0021724921191690616
NA,2019-07-13,NA,b,5,Peru_2019,WAY,NA,NA,PE_WAY_B_5,Peru,0.5769958843111281,0.0021724921191690616
NA,2019-11-26,NA,b,1,Peru_2019,WAY,NA,NA,PE_WAY_B_1,Peru,0.3690693936769244,-5.053429513913049e-4
NA,2019-11-26,NA,b,2,Peru_2019,WAY,NA,NA,PE_WAY_B_2,Peru,0.3840808921901382,-5.535242221630793e-4
NA,2019-11-26,NA,b,3,Peru_2019,WAY,NA,NA,PE_WAY_B_3,Peru,0.24611874440130072,-0.0025369555873483857
NA,2019-11-26,NA,b,4,Peru_2019,WAY,NA,NA,PE_WAY_B_4,Peru,0.18670111578904575,-0.002939063050753976
NA,2019-11-26,NA,b,5,Peru_2019,WAY,NA,NA,PE_WAY_B_5,Peru,0.18670111578904575,-0.002939063050753976
NA,2019-04-12,NA,c,1,Peru_2019,WAY,NA,NA,PE_WAY_C_1,Peru,0.2155511507748256,0.003510533234840227
NA,2019-04-12,NA,c,2,Peru_2019,WAY,NA,NA,PE_WAY_C_2,Peru,0.2535089320844362,0.004547136183565455
NA,2019-04-12,NA,c,3,Peru_2019,WAY,NA,NA,PE_WAY_C_3,Peru,0.24722789467750822,0.004430376503214026
NA,2019-04-12,NA,c,4,Peru_2019,WAY,NA,NA,PE_WAY_C_4,Peru,0.26032158186077115,0.00623595869146347
NA,2019-04-12,NA,c,5,Peru_2019,WAY,NA,NA,PE_WAY_C_5,Peru,0.2638473913067504,0.0062818267146779044
NA,2019-07-13,NA,c,1,Peru_2019,WAY,NA,NA,PE_WAY_C_1,Peru,0.5393794990365789,0.0014414686679713323
NA,2019-07-13,NA,c,2,Peru_2019,WAY,NA,NA,PE_WAY_C_2,Peru,0.5407348395175967,8.236120505512035e-4
NA,2019-07-13,NA,c,3,Peru_2019,WAY,NA,NA,PE_WAY_C_3,Peru,0.5472257800479767,0.0012207696984414262
NA,2019-07-13,NA,c,4,Peru_2019,WAY,NA,NA,PE_WAY_C_4,Peru,0.4907190146620146,-9.667964435614018e-5
NA,2019-07-13,NA,c,5,Peru_2019,WAY,NA,NA,PE_WAY_C_5,Peru,0.4894888833851334,-1.5197765231989013e-4
NA,2019-11-26,NA,c,1,Peru_2019,WAY,NA,NA,PE_WAY_C_1,Peru,0.20636493590206512,-0.0047471529076392495
NA,2019-11-26,NA,c,2,Peru_2019,WAY,NA,NA,PE_WAY_C_2,Peru,0.15330977473073967,-0.00390420795830395
NA,2019-11-26,NA,c,3,Peru_2019,WAY,NA,NA,PE_WAY_C_3,Peru,0.14272050061038583,-0.003544473225948735
NA,2019-11-26,NA,c,4,Peru_2019,WAY,NA,NA,PE_WAY_C_4,Peru,0.07340653604026172,-0.0023956387712049214
NA,2019-11-26,NA,c,5,Peru_2019,WAY,NA,NA,PE_WAY_C_5,Peru,0.07373291200045519,-0.0023933725657189313
NA,2020-03-14,NA,b,1,Peru_2020,ACJ,NA,NA,PE_ACJ_B_1,Peru,0.4944299756856963,3.318354020374892e-4
NA,2020-03-14,NA,b,2,Peru_2020,ACJ,NA,NA,PE_ACJ_B_2,Peru,0.4944299756856963,3.318354020374892e-4
NA,2020-03-14,NA,b,3,Peru_2020,ACJ,NA,NA,PE_ACJ_B_3,Peru,0.4964800275309472,2.585756194877775e-4
NA,2020-03-14,NA,b,4,Peru_2020,ACJ,NA,NA,PE_ACJ_B_4,Peru,0.4974170860877501,2.9036875526228245e-4
NA,2020-03-14,NA,b,5,Peru_2020,ACJ,NA,NA,PE_ACJ_B_5,Peru,0.4738211153802681,2.4809834618833015e-4
NA,2020-03-14,NA,c,1,Peru_2020,ACJ,NA,NA,PE_ACJ_C_1,Peru,0.4927360586553314,0.0015051073443523022
NA,2020-03-14,NA,c,2,Peru_2020,ACJ,NA,NA,PE_ACJ_C_2,Peru,0.392640717115422,0.00287585503908374
NA,2020-03-14,NA,c,3,Peru_2020,ACJ,NA,NA,PE_ACJ_C_3,Peru,0.3744533452666233,0.002878928844000865
NA,2020-03-14,NA,c,4,Peru_2020,ACJ,NA,NA,PE_ACJ_C_4,Peru,0.4018043645283216,4.4685395712616705e-4
NA,2020-03-14,NA,c,5,Peru_2020,ACJ,NA,NA,PE_ACJ_C_5,Peru,0.3041769061472505,0.003136658368713366
NA,2020-03-14,NA,nb,1,Peru_2020,ACJ,NA,NA,PE_ACJ_NB_1,Peru,0.2661767007209645,0.005879132611473922
NA,2020-03-14,NA,nb,2,Peru_2020,ACJ,NA,NA,PE_ACJ_NB_2,Peru,0.2661767007209645,0.005879132611473922
NA,2020-03-14,NA,nb,3,Peru_2020,ACJ,NA,NA,PE_ACJ_NB_3,Peru,0.2661767007209645,0.005879132611473922
NA,2020-03-14,NA,nb,4,Peru_2020,ACJ,NA,NA,PE_ACJ_NB_4,Peru,0.2661767007209645,0.005879132611473922
NA,2020-03-14,NA,nb,5,Peru_2020,ACJ,NA,NA,PE_ACJ_NB_5,Peru,0.2661767007209645,0.005879132611473922
NA,2020-03-15,NA,b,1,Peru_2020,QUE,NA,NA,PE_QUE_B_1,Peru,0.39520818522511547,3.650756017697515e-4
NA,2020-03-15,NA,b,2,Peru_2020,QUE,NA,NA,PE_QUE_B_2,Peru,0.4033468713894557,4.466593851818468e-4
NA,2020-03-15,NA,b,3,Peru_2020,QUE,NA,NA,PE_QUE_B_3,Peru,0.3549470509652772,9.561244079860434e-4
NA,2020-03-15,NA,b,4,Peru_2020,QUE,NA,NA,PE_QUE_B_4,Peru,0.34267905378295177,0.0012866831128355155
NA,2020-03-15,NA,b,5,Peru_2020,QUE,NA,NA,PE_QUE_B_5,Peru,0.24021182181948145,0.003222342548927601
NA,2020-03-13,NA,c,1,Peru_2020,TRE,NA,NA,PE_TRE_C_1,Peru,0.07702339444721812,0.001732733412309847
NA,2020-03-13,NA,c,2,Peru_2020,TRE,NA,NA,PE_TRE_C_2,Peru,0.08264527463606561,0.0017831759913668086
NA,2020-03-13,NA,c,3,Peru_2020,TRE,NA,NA,PE_TRE_C_3,Peru,0.10062883096833927,0.0017465103416385952
NA,2020-03-13,NA,c,4,Peru_2020,TRE,NA,NA,PE_TRE_C_4,Peru,0.09506880196752202,0.001780445760925817
NA,2020-03-13,NA,c,5,Peru_2020,TRE,NA,NA,PE_TRE_C_5,Peru,0.09506880196752202,0.001780445760925817
NA,2020-03-12,NA,b,1,Peru_2020,WAY,NA,NA,PE_WAY_B_1,Peru,0.26651242209921144,-4.0889990429730794e-4
NA,2020-03-12,NA,b,2,Peru_2020,WAY,NA,NA,PE_WAY_B_2,Peru,0.314328636448763,-6.597289322229916e-5
