plot_id,flux_id,date,ndvi,ndvi_change,ndvi_max,ndvi_min,ndvi_avg,annual_mean_temperature,diurnal_temperature_range,temperature_seasonality,annual_precipitation,precipitation_seasonality,KG_climate_classification,T_diff1,T_diff7,T_diff14,T_diff28,esa_worldcover_10,esa_worldcover_50
US_almont2,US_almont2435,2016-06-24,0.25448318688270294,0.00327765746637243,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,1.399144193861197,3.2169991478087354,2.031723765721397,0.7700161873348161,NA,NA
US_almont3,US_almont3172,2011-06-28,0.26439267900704416,0.00324682015068836,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,1.5078562630547268,0.652275603158138,-0.9046964630248056,-1.1746401824648434,NA,NA
US_almont2,US_almont2415,2016-05-30,0.17104322526291543,0.00321704650158934,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-3.1122956169975957,-2.3121018969823393,-1.7008664161439917,-1.2385956204126765,NA,NA
US_almont1,US_almont1155,2011-06-06,0.1908039566721701,0.00328834354656058,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-1.5164630889892583,-2.142053788805762,-1.741525855896957,-2.2535039765494163,NA,NA
US_almont3,US_almont3332,2014-07-07,0.2934235373221983,0.00311688234931262,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,2.195245488484682,0.41810271247984687,0.2573569978986434,-0.35259504166860367,NA,NA
US_almont3,US_almont3227,2012-06-11,0.2108904787681772,0.00332248379121975,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-0.28718535105386067,2.866634278070362,2.9932969653417256,2.915426671315756,NA,NA
US_almont3,US_almont3436,2016-06-24,0.25448318688270294,0.00327765746637243,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,1.399144193861197,3.2169991478087354,2.031723765721397,0.7700161873348161,NA,NA
US_almont2,US_almont2276,2013-06-21,0.24114604066889647,0.00330755309319477,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,2.602672555711555,1.4111468299986818,2.758548610929461,1.8455917555188357,NA,NA
US_almont4,US_almont4173,2011-06-28,0.26439267900704416,0.00324682015068836,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,1.5078562630547268,0.652275603158138,-0.9046964630248056,-1.1746401824648434,NA,NA
US_almont4,US_almont4228,2012-06-11,0.2108904787681772,0.00332248379121975,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-0.28718535105386067,2.866634278070362,2.9932969653417256,2.915426671315756,NA,NA
US_almont2,US_almont2156,2011-06-06,0.1908039566721701,0.00328834354656058,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-1.5164630889892583,-2.142053788805762,-1.741525855896957,-2.2535039765494163,NA,NA
US_almont4,US_almont4333,2014-07-07,0.2934235373221983,0.00311688234931262,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,2.195245488484682,0.41810271247984687,0.2573569978986434,-0.35259504166860367,NA,NA
US_almont3,US_almont3416,2016-05-30,0.17104322526291543,0.00321704650158934,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-3.1122956169975957,-2.3121018969823393,-1.7008664161439917,-1.2385956204126765,NA,NA
US_almont5,US_almont5174,2011-06-28,0.26439267900704416,0.00324682015068836,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,1.5078562630547268,0.652275603158138,-0.9046964630248056,-1.1746401824648434,NA,NA
US_almont2,US_almont2381,2015-06-23,0.24782964358095436,0.00329427175286665,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,4.173731104532882,3.6653126035417785,1.543535726032557,0.810766867985798,NA,NA
US_almont3,US_almont3277,2013-06-21,0.24114604066889647,0.00330755309319477,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,2.602672555711555,1.4111468299986818,2.758548610929461,1.8455917555188357,NA,NA
US_almont4,US_almont4437,2016-06-24,0.25448318688270294,0.00327765746637243,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,1.399144193861197,3.2169991478087354,2.031723765721397,0.7700161873348161,NA,NA
US_almont3,US_almont3157,2011-06-06,0.1908039566721701,0.00328834354656058,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-1.5164630889892583,-2.142053788805762,-1.741525855896957,-2.2535039765494163,NA,NA
US_almont5,US_almont5229,2012-06-11,0.2108904787681772,0.00332248379121975,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-0.28718535105386067,2.866634278070362,2.9932969653417256,2.915426671315756,NA,NA
US_almont5,US_almont5334,2014-07-07,0.2934235373221983,0.00311688234931262,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,2.195245488484682,0.41810271247984687,0.2573569978986434,-0.35259504166860367,NA,NA
US_almont4,US_almont4278,2013-06-21,0.24114604066889647,0.00330755309319477,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,2.602672555711555,1.4111468299986818,2.758548610929461,1.8455917555188357,NA,NA
US_almont4,US_almont4417,2016-05-30,0.17104322526291543,0.00321704650158934,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-3.1122956169975957,-2.3121018969823393,-1.7008664161439917,-1.2385956204126765,NA,NA
US_almont5,US_almont5525,2018-05-25,0.15183538951008674,0.00310869042433871,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,4.7631955252753375,2.479084741501584,3.598044728475899,3.1439769926525267,NA,NA
US_almont5,US_almont5438,2016-06-24,0.25448318688270294,0.00327765746637243,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,1.399144193861197,3.2169991478087354,2.031723765721397,0.7700161873348161,NA,NA
US_almont4,US_almont4158,2011-06-06,0.1908039566721701,0.00328834354656058,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-1.5164630889892583,-2.142053788805762,-1.741525855896957,-2.2535039765494163,NA,NA
US_almont2,US_almont2226,2012-06-11,0.2108904787681772,0.00332248379121975,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-0.28718535105386067,2.866634278070362,2.9932969653417256,2.915426671315756,NA,NA
US_almont3,US_almont3382,2015-06-23,0.24782964358095436,0.00329427175286665,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,4.173731104532882,3.6653126035417785,1.543535726032557,0.810766867985798,NA,NA
US_almont5,US_almont5159,2011-06-06,0.1908039566721701,0.00328834354656058,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-1.5164630889892583,-2.142053788805762,-1.741525855896957,-2.2535039765494163,NA,NA
US_almont5,US_almont5279,2013-06-21,0.24114604066889647,0.00330755309319477,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,2.602672555711555,1.4111468299986818,2.758548610929461,1.8455917555188357,NA,NA
US_almont4,US_almont4524,2018-05-25,0.15183538951008674,0.00310869042433871,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,4.7631955252753375,2.479084741501584,3.598044728475899,3.1439769926525267,NA,NA
US_almont5,US_almont5418,2016-05-30,0.17104322526291543,0.00321704650158934,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,-3.1122956169975957,-2.3121018969823393,-1.7008664161439917,-1.2385956204126765,NA,NA
US_almont4,US_almont4383,2015-06-23,0.24782964358095436,0.00329427175286665,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,4.173731104532882,3.6653126035417785,1.543535726032557,0.810766867985798,NA,NA
US_almont3,US_almont3523,2018-05-25,0.15183538951008674,0.00310869042433871,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,4.7631955252753375,2.479084741501584,3.598044728475899,3.1439769926525267,NA,NA
US_almont2,US_almont2522,2018-05-25,0.15183538951008674,0.00310869042433871,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,4.7631955252753375,2.479084741501584,3.598044728475899,3.1439769926525267,NA,NA
US_almont1,US_almont1521,2018-05-25,0.15183538951008674,0.00310869042433871,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,4.7631955252753375,2.479084741501584,3.598044728475899,3.1439769926525267,NA,NA
US_almont1,US_almont1305,2014-06-03,0.18086865044112135,0.0032573721887371,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,3.4425312889946778,0.11933587392171584,-0.9105854533967496,-1.653533050749033,NA,NA
US_almont2,US_almont2306,2014-06-03,0.18086865044112135,0.0032573721887371,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,3.4425312889946778,0.11933587392171584,-0.9105854533967496,-1.653533050749033,NA,NA
US_almont5,US_almont5309,2014-06-03,0.18086865044112135,0.0032573721887371,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,3.4425312889946778,0.11933587392171584,-0.9105854533967496,-1.653533050749033,NA,NA
US_almont4,US_almont4308,2014-06-03,0.18086865044112135,0.0032573721887371,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,3.4425312889946778,0.11933587392171584,-0.9105854533967496,-1.653533050749033,NA,NA
US_almont3,US_almont3307,2014-06-03,0.18086865044112135,0.0032573721887371,0.383829935933175,0.00520210674403923,0.13998812378410805,3.55,14.2,8.05,642.9,15.7,20,3.4425312889946778,0.11933587392171584,-0.9105854533967496,-1.653533050749033,NA,NA
SA_2600west1,SA_2600west1605,2023-12-10,0.5011488678072058,0.00363419257310887,0.6172604559442096,0.25048631698668433,0.44904289967160826,9.35,11.3,4.1,1351.1,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2600west2,SA_2600west2606,2023-12-10,0.5207101579868809,0.0035783578121982,0.6264911158876935,0.25916814285060047,0.4528078276289992,9.35,11.3,4.1,1351.1,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2600west3,SA_2600west3607,2023-12-10,0.4952050243704805,0.00390473259833629,0.6074652702188349,0.21853919601531477,0.4171494696832297,9.35,11.3,4.1,1351.1,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2600west4,SA_2600west4608,2023-12-10,0.4930700630884477,0.00385771251785996,0.6052332946107777,0.22012423508951587,0.4166365729147872,9.35,11.3,4.1,1351.1,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2600west5,SA_2600west5609,2023-12-10,0.4930700630884477,0.00385771251785996,0.6052332946107777,0.22012423508951587,0.4166365729147872,9.35,11.3,4.1,1351.1,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2600east2,SA_2600east2601,2023-12-10,0.49725860495948226,0.00314152374721296,0.603934759132837,0.2640337792358183,0.43696569827129456,9.35,11.3,4.1,1351.1,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2600east5,SA_2600east5604,2023-12-10,0.4976926211309368,0.00377008810200077,0.6165010100202236,0.24650047843332193,0.4483636048777082,9.35,11.3,4.1,1351.1,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2600east1,SA_2600east1600,2023-12-10,0.4942934320250867,0.00369779938277803,0.6121904591156393,0.23953924964331008,0.4368115181176344,9.35,11.3,4.1,1351.1,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2600east3,SA_2600east3602,2023-12-10,0.5102585753721066,0.00309119903433646,0.6140162785611268,0.2781491500092189,0.45137134702645904,9.35,11.3,4.1,1351.1,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2600east4,SA_2600east4603,2023-12-10,0.5102585753721066,0.00309119903433646,0.6140162785611268,0.2781491500092189,0.45137134702645904,9.35,11.3,4.1,1351.1,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
US_cbt1,US_cbt1260,2013-05-24,0.12285687347191936,0.00768449174349564,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,3.6357505162557144,-0.3226591352432413,0.7088398010011701,0.04549306612166015,NA,NA
US_cbt1,US_cbt1310,2014-06-10,0.2870929306337069,0.01236135479893697,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-1.7048801634046828,-1.9532877331688336,-0.5555327097574878,-0.6510806772443982,NA,NA
US_cbt1,US_cbt1365,2015-05-27,0.14519694686358028,0.00869279984602573,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-1.097982215881344,-2.3134574345180052,-2.4043584747920006,-1.2058115270402738,NA,NA
US_cbt1,US_cbt1384,2015-06-26,0.4824280907504858,0.0110586760324117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,3.230294524298758,3.7780587029835577,2.453543661511132,0.8490621014246891,NA,NA
US_cbt3,US_cbt3262,2013-05-24,0.12285687347191936,0.00768449174349564,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,3.6357505162557144,-0.3226591352432413,0.7088398010011701,0.04549306612166015,NA,NA
US_cbt2,US_cbt2311,2014-06-10,0.2870929306337069,0.01236135479893697,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-1.7048801634046828,-1.9532877331688336,-0.5555327097574878,-0.6510806772443982,NA,NA
US_cbt4,US_cbt4263,2013-05-24,0.12285687347191936,0.00768449174349564,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,3.6357505162557144,-0.3226591352432413,0.7088398010011701,0.04549306612166015,NA,NA
US_cbt1,US_cbt1210,2012-05-21,0.10959338588070806,0.0070233052598793104,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,4.072647984822609,2.0906457931276408,1.0102359484112524,1.8574244529481945,NA,NA
US_cbt2,US_cbt2366,2015-05-27,0.14519694686358028,0.00869279984602573,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-1.097982215881344,-2.3134574345180052,-2.4043584747920006,-1.2058115270402738,NA,NA
US_cbt2,US_cbt2385,2015-06-26,0.4824280907504858,0.0110586760324117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,3.230294524298758,3.7780587029835577,2.453543661511132,0.8490621014246891,NA,NA
US_cbt3,US_cbt3312,2014-06-10,0.2870929306337069,0.01236135479893697,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-1.7048801634046828,-1.9532877331688336,-0.5555327097574878,-0.6510806772443982,NA,NA
US_cbt1,US_cbt1531,2018-06-19,0.39856217446796066,0.01242903077780935,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.406829791598831,2.9433286121913333,4.155133836231532,3.753331310030015,NA,NA
US_cbt3,US_cbt3367,2015-05-27,0.14519694686358028,0.00869279984602573,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-1.097982215881344,-2.3134574345180052,-2.4043584747920006,-1.2058115270402738,NA,NA
US_cbt1,US_cbt1526,2018-05-26,0.1374184599301419,0.00835642797753953,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,6.651123809814438,2.198385938008626,2.0755637940906366,2.131881730518644,NA,NA
US_cbt2,US_cbt2211,2012-05-21,0.10959338588070806,0.0070233052598793104,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,4.072647984822609,2.0906457931276408,1.0102359484112524,1.8574244529481945,NA,NA
US_cbt5,US_cbt5264,2013-05-24,0.12285687347191936,0.00768449174349564,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,3.6357505162557144,-0.3226591352432413,0.7088398010011701,0.04549306612166015,NA,NA
US_cbt4,US_cbt4368,2015-05-27,0.14519694686358028,0.00869279984602573,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-1.097982215881344,-2.3134574345180052,-2.4043584747920006,-1.2058115270402738,NA,NA
US_cbt1,US_cbt1160,2011-06-13,0.3236251051754693,0.01263178900326317,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-0.8767455206977024,-1.3209344167557957,-0.8540393269251227,-1.3725076009356765,NA,NA
US_cbt4,US_cbt4313,2014-06-10,0.2870929306337069,0.01236135479893697,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-1.7048801634046828,-1.9532877331688336,-0.5555327097574878,-0.6510806772443982,NA,NA
US_cbt3,US_cbt3386,2015-06-26,0.4824280907504858,0.0110586760324117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,3.230294524298758,3.7780587029835577,2.453543661511132,0.8490621014246891,NA,NA
US_cbt5,US_cbt5189,2011-07-21,0.6610468760499657,0.00240068294143547,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.1729133394029443,0.11069054679265378,-0.7030933955359018,-0.7862738276284773,NA,NA
US_cbt2,US_cbt2161,2011-06-13,0.3236251051754693,0.01263178900326317,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-0.8767455206977024,-1.3209344167557957,-0.8540393269251227,-1.3725076009356765,NA,NA
US_cbt1,US_cbt1491,2017-06-29,0.5152124245942427,0.01019280913406037,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.6595657984415553,0.9812736057099798,1.5416349168807688,0.7359549484555679,NA,NA
US_cbt1,US_cbt1439,2016-07-05,0.5808914801053779,0.00780800815709117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.33642603556315365,-1.2239145581684383,0.5742994702051618,0.99732001471141285,NA,NA
US_cbt2,US_cbt2261,2013-05-24,0.12285687347191936,0.00768449174349564,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,3.6357505162557144,-0.3226591352432413,0.7088398010011701,0.04549306612166015,NA,NA
US_cbt5,US_cbt5369,2015-05-27,0.14519694686358028,0.00869279984602573,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-1.097982215881344,-2.3134574345180052,-2.4043584747920006,-1.2058115270402738,NA,NA
US_cbt3,US_cbt3212,2012-05-21,0.10959338588070806,0.0070233052598793104,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,4.072647984822609,2.0906457931276408,1.0102359484112524,1.8574244529481945,NA,NA
US_cbt5,US_cbt5314,2014-06-10,0.2870929306337069,0.01236135479893697,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-1.7048801634046828,-1.9532877331688336,-0.5555327097574878,-0.6510806772443982,NA,NA
US_cbt3,US_cbt3162,2011-06-13,0.3236251051754693,0.01263178900326317,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-0.8767455206977024,-1.3209344167557957,-0.8540393269251227,-1.3725076009356765,NA,NA
US_cbt1,US_cbt1476,2017-06-05,0.22998605687553203,0.01141370134030225,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-0.772535133361818,-1.4275219024173778,-1.1422682459392235,-1.4032747147575244,NA,NA
US_cbt2,US_cbt2532,2018-06-19,0.39856217446796066,0.01242903077780935,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.406829791598831,2.9433286121913333,4.155133836231532,3.753331310030015,NA,NA
US_cbt4,US_cbt4387,2015-06-26,0.4824280907504858,0.0110586760324117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,3.230294524298758,3.7780587029835577,2.453543661511132,0.8490621014246891,NA,NA
US_cbt4,US_cbt4163,2011-06-13,0.3236251051754693,0.01263178900326317,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-0.8767455206977024,-1.3209344167557957,-0.8540393269251227,-1.3725076009356765,NA,NA
US_cbt2,US_cbt2527,2018-05-26,0.1374184599301419,0.00835642797753953,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,6.651123809814438,2.198385938008626,2.0755637940906366,2.131881730518644,NA,NA
US_cbt1,US_cbt1419,2016-06-03,0.2193187592331657,0.01116144726813681,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.0664740880330603,-1.4689201930212628,-0.9510998196072028,-0.957658202307564,NA,NA
US_cbt2,US_cbt2492,2017-06-29,0.5152124245942427,0.01019280913406037,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.6595657984415553,0.9812736057099798,1.5416349168807688,0.7359549484555679,NA,NA
US_cbt4,US_cbt4213,2012-05-21,0.10959338588070806,0.0070233052598793104,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,4.072647984822609,2.0906457931276408,1.0102359484112524,1.8574244529481945,NA,NA
US_cbt2,US_cbt2440,2016-07-05,0.5808914801053779,0.00780800815709117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.33642603556315365,-1.2239145581684383,0.5742994702051618,0.99732001471141285,NA,NA
US_cbt5,US_cbt5164,2011-06-13,0.3236251051754693,0.01263178900326317,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-0.8767455206977024,-1.3209344167557957,-0.8540393269251227,-1.3725076009356765,NA,NA
US_cbt2,US_cbt2477,2017-06-05,0.22998605687553203,0.01141370134030225,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-0.772535133361818,-1.4275219024173778,-1.1422682459392235,-1.4032747147575244,NA,NA
US_cbt1,US_cbt1335,2014-07-15,0.6391956715925201,0.0044722511169058,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.5501599841647469,0.8013550046890501,0.7056305325220524,-0.31867377871558666,NA,NA
US_cbt5,US_cbt5388,2015-06-26,0.4824280907504858,0.0110586760324117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,3.230294524298758,3.7780587029835577,2.453543661511132,0.8490621014246891,NA,NA
US_cbt1,US_cbt1235,2012-06-25,0.4824280907504858,0.0110586760324117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,4.545093515184194,4.375178079756472,4.171209242987246,4.016885711276336,NA,NA
US_cbt3,US_cbt3533,2018-06-19,0.39856217446796066,0.01242903077780935,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.406829791598831,2.9433286121913333,4.155133836231532,3.753331310030015,NA,NA
US_cbt3,US_cbt3528,2018-05-26,0.1374184599301419,0.00835642797753953,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,6.651123809814438,2.198385938008626,2.0755637940906366,2.131881730518644,NA,NA
US_cbt3,US_cbt3441,2016-07-05,0.5808914801053779,0.00780800815709117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.33642603556315365,-1.2239145581684383,0.5742994702051618,0.99732001471141285,NA,NA
US_cbt5,US_cbt5214,2012-05-21,0.10959338588070806,0.0070233052598793104,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,4.072647984822609,2.0906457931276408,1.0102359484112524,1.8574244529481945,NA,NA
US_cbt2,US_cbt2420,2016-06-03,0.2193187592331657,0.01116144726813681,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.0664740880330603,-1.4689201930212628,-0.9510998196072028,-0.957658202307564,NA,NA
US_cbt2,US_cbt2336,2014-07-15,0.6391956715925201,0.0044722511169058,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.5501599841647469,0.8013550046890501,0.7056305325220524,-0.31867377871558666,NA,NA
US_cbt4,US_cbt4188,2011-07-21,0.6610468760499657,0.00240068294143547,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.1729133394029443,0.11069054679265378,-0.7030933955359018,-0.7862738276284773,NA,NA
US_cbt2,US_cbt2236,2012-06-25,0.4824280907504858,0.0110586760324117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,4.545093515184194,4.375178079756472,4.171209242987246,4.016885711276336,NA,NA
US_cbt3,US_cbt3421,2016-06-03,0.2193187592331657,0.01116144726813681,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.0664740880330603,-1.4689201930212628,-0.9510998196072028,-0.957658202307564,NA,NA
US_cbt3,US_cbt3337,2014-07-15,0.6391956715925201,0.0044722511169058,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.5501599841647469,0.8013550046890501,0.7056305325220524,-0.31867377871558666,NA,NA
US_cbt3,US_cbt3478,2017-06-05,0.22998605687553203,0.01141370134030225,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-0.772535133361818,-1.4275219024173778,-1.1422682459392235,-1.4032747147575244,NA,NA
US_cbt3,US_cbt3493,2017-06-29,0.5152124245942427,0.01019280913406037,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.6595657984415553,0.9812736057099798,1.5416349168807688,0.7359549484555679,NA,NA
US_cbt4,US_cbt4442,2016-07-05,0.5808914801053779,0.00780800815709117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.33642603556315365,-1.2239145581684383,0.5742994702051618,0.99732001471141285,NA,NA
